# key_policy=split_keyset rounds=8 n_pairs=10000 seed=42
c0l,c0r,c1l,c1r,delta_left,delta_right,v0,v1,label
24293,37303,12721,10332,28500,47595,53074,6637,0
18998,36732,5803,13055,23709,48515,50506,9300,1
60772,47797,58542,34095,2506,16282,22481,24961,0
60408,235,59734,21091,686,21128,60179,47925,1
37047,22092,16703,20907,53640,2023,50939,4244,0
20746,41639,43960,48710,64178,7393,62381,5630,1
16091,44096,45747,6157,35944,46157,37531,43710,0
7788,57028,62604,6746,60128,50334,49320,61142,1
21440,10768,47674,25289,59898,18649,31184,55539,0
47461,8239,6398,28796,41371,20563,39242,26754,1
41688,21966,55737,50446,31585,37056,63254,7351,0
8892,4863,45343,52856,37795,56455,12355,32615,1
61008,15566,19516,6564,41580,9578,53918,21912,0
50676,32250,3312,62401,51460,36411,47118,65329,1
13334,20002,51599,11062,64921,25876,31284,58041,0
59132,52434,24116,20940,47304,40222,10798,4088,1
33891,14124,3061,61929,36758,50885,45903,64028,0
51267,58898,51321,54712,58,13226,11857,7617,1
40762,11488,60202,16383,29712,4895,46042,54485,0
2473,32820,50282,64502,52675,31682,35229,16284,1
9136,55135,47833,61208,39273,14407,62703,21953,0
55092,23532,24578,50080,46902,38988,36056,41890,1
2136,36739,25550,1656,27542,35323,34779,26038,0
35998,32381,14444,31260,46322,1121,62179,17008,1
58638,2013,18257,10371,41567,12126,58067,28626,0
44824,63857,3313,55046,41961,11895,22121,56311,1
43281,43016,43142,35482,407,8850,281,8732,0
28567,4495,18314,41253,10269,45226,32280,59055,1
1709,51496,64717,23269,64096,37837,53125,42536,0
23760,19126,50244,55218,39060,40196,5734,5110,1
41758,29253,63811,48808,23133,52461,53595,18411,0
61563,6742,59166,55097,5989,52591,59949,12327,1
36022,53455,190,1528,35848,54583,23673,1350,0
53644,5356,14520,32106,59700,27014,50528,17874,1
32601,15338,49006,12219,49207,5201,17587,37077,0
48602,50381,18521,57141,62851,7160,30999,38764,1
15005,10795,49362,28042,64079,18337,4278,44376,0
51555,56612,26267,41968,45048,32468,5191,50539,1
60621,55165,59505,6389,1212,53128,15280,61572,0
10117,42023,28885,42296,22352,287,33698,54765,1
9007,37073,15201,22271,6222,50734,46078,28062,0
11794,7003,16879,50914,28669,56761,13641,34573,1
2682,65333,57793,54724,60347,10993,62799,13317,0
37454,18998,7402,44528,36516,59334,55416,45338,1
29966,31251,15651,54129,18477,43362,3869,61010,0
36748,7682,48379,20581,13175,20071,37262,60574,1
25161,44503,39499,37691,63490,16108,53150,2416,0
4332,40585,42577,17736,46781,56257,36453,58137,1
7995,24723,4853,1994,3534,26457,32680,5439,0
49039,8707,26264,17594,55575,26297,40332,8738,1
16300,5081,28553,56358,20517,53247,11381,45999,0
46432,60050,42826,12613,4650,56279,24562,38415,1
30546,10392,64742,28422,35764,18334,24522,37856,0
56997,47280,33819,36116,23230,13732,26133,2319,1
60845,37945,42033,49049,18844,11168,31124,7080,0
23871,62880,52257,19042,37150,49090,43167,34371,1
28679,58909,14812,31450,18907,40135,38426,17158,0
4922,52460,19649,40547,24571,21135,57302,53922,1
43279,57307,54183,31513,31400,42178,30420,43198,0
45801,42439,44455,13678,8014,37033,5934,39113,1
44431,47453,32988,14882,11603,33663,5330,47870,0
28130,42131,6431,2800,29949,44643,51569,5103,1
56980,3105,62765,55383,11193,54390,53941,11642,0
57841,52661,10541,33305,51420,20396,11332,43828,1
63598,45827,33227,57167,31141,27724,19309,24196,0
46917,6254,1769,18499,45484,20525,44843,20138,1
59006,56660,19342,817,44528,56933,15146,18623,0
4259,56746,8878,3312,12813,53594,52489,11870,1
769,65274,64436,10899,63669,54377,65019,53543,0
54383,13343,2950,32591,57321,19280,57456,29897,1
46565,8391,18131,43757,62262,35370,38178,60478,0
64821,55226,31299,15455,34678,60389,10895,17948,1
30780,16600,11867,63976,22119,47408,14564,55219,0
10617,60955,21805,47843,31828,21752,51042,61390,1
387,9206,10514,29154,10385,21012,8821,22768,0
233,47598,26436,26948,26541,53418,47367,3584,1
42014,59228,25336,56175,50918,15411,17218,47511,0
64239,35429,29859,1604,36428,35873,28810,29415,1
62532,1649,22963,1993,44535,440,62005,24186,0
8086,19704,28750,46622,28632,64230,21358,50768,1
9507,63021,32550,21841,23045,41852,54030,10871,0
61489,26925,54585,30556,9480,7793,39196,41573,1
51937,24928,43100,64325,25277,39461,43905,21273,0
33336,22588,8113,40260,40329,50552,55812,33525,1
58840,51079,4375,5516,62671,53771,8799,1179,0
17730,52922,19990,64593,2900,13035,35832,45639,1
2829,55533,14225,61242,15516,14295,54240,55467,0
42580,32236,8170,9735,47550,23531,56248,14829,1
30543,64879,5947,6636,24692,58499,35360,3799,0
18540,53930,20811,14777,6439,60179,39622,26866,1
31201,14677,13682,50087,19603,64242,16564,63189,0
37198,40826,33195,52578,4325,21016,3636,19657,1
41961,32581,44204,26121,3909,6476,56492,51877,0
3465,12738,62342,41133,65039,37231,15435,21291,1
63950,29256,28194,26909,38892,6997,35718,1855,0
14807,42486,8077,24346,9818,64236,39969,16535,1
54599,59219,61107,5462,15348,61957,12820,64485,0
40996,63645,32763,744,57311,64117,22713,32019,1
5637,5648,6316,58203,3753,62795,21,64503,0
34824,34452,45877,3589,15165,34961,3740,48432,1
52499,26730,56216,51790,5771,41508,42361,4566,0
24658,46462,65391,61050,40765,23300,54572,4373,1
5640,15104,37470,41,33878,15145,11528,37495,0
12194,32469,12930,48394,7456,50143,20855,36744,1
60190,4531,36642,42017,25660,46482,64173,11011,0
62072,34484,2370,18889,64314,53117,29900,16523,1
15127,24805,11687,13210,5808,21375,23538,7741,0
2473,14347,38395,27974,40018,21837,12706,63677,1
3685,8130,41174,48041,44723,42091,4519,7039,0
27856,50947,31264,54423,5872,5012,43987,44727,1
33624,51995,3814,48069,36286,28894,18499,46371,0
15815,39522,22630,59094,26017,31924,42917,48816,1
54643,5143,57903,46936,14172,41807,49508,21879,0
1737,4392,41333,51830,42940,56158,6113,27395,1
5373,53500,46301,15230,40992,60290,50177,36771,0
57463,46381,46151,24790,21552,54779,21850,54417,1
11459,26076,7757,56272,12942,48652,18719,50589,0
7334,2035,59283,44472,64309,43595,6997,18987,1
41278,43002,28823,37254,53673,13948,1732,57617,0
35900,23313,35815,27615,2011,12494,55085,57400,1
48522,63994,32419,58772,49961,7278,17520,39735,0
40301,23272,55685,25728,17640,15976,51077,48389,1
63035,21537,20774,46546,42781,57843,41498,58612,0
43632,54294,237,31532,43677,44858,32358,31681,1
41234,3681,59594,22098,18904,22579,44915,48792,0
44566,64855,12038,34211,33040,30964,21313,43685,1
34351,47767,50613,50618,17306,32557,15544,15,0
31577,32485,1564,57737,32069,40812,1468,59285,1
14207,50790,10750,28786,7809,46612,61721,22924,0
63910,42817,53663,9773,10297,33132,24295,63410,1
57656,47399,20552,14727,45424,32928,22559,27087,0
625,3630,38844,61446,38349,65064,3167,26554,1
24792,1703,44841,16852,53233,18291,26239,61181,0
30362,41422,3884,51262,31158,27120,55124,50962,1
9716,49763,52705,55920,59413,6163,59287,6033,0
37153,40576,49460,14280,20501,43336,4001,63228,1
65437,371,42283,65303,23222,65124,65262,23100,0
64423,55545,50758,4261,15841,51292,9054,55011,1
1058,1080,60651,33384,59593,34384,26,28291,0
32743,15903,2980,28809,29763,20118,16888,31533,1
38623,40811,62661,18142,25114,55733,2484,45595,0
56903,16526,54101,14678,3346,31192,40649,59907,1
19107,21059,60305,37199,41266,49932,6368,31454,0
38448,7496,50044,30015,21836,26743,35704,46659,1
34428,37745,18739,48022,53071,10471,5389,62117,0
38584,32324,21789,27418,50085,5470,59644,15879,1
8417,683,9649,19314,1360,18905,8778,28355,0
26877,46047,34700,35881,61297,16374,56098,2981,1
34154,45481,63585,11703,32011,39966,13507,54742,0
49655,14676,58521,45191,9582,35283,63651,21534,1
58241,7401,59159,62758,1174,59855,65384,4657,0
8230,18504,27881,16148,19663,30556,26734,21501,1
1365,45080,53680,14199,54501,34671,46413,59079,0
977,39818,31625,21641,30808,52995,39003,12032,1
60776,55748,12806,49354,57198,6414,13484,62156,0
1977,56824,44693,39940,43308,16892,55873,12945,1
15698,31629,32492,51270,17342,46027,18143,46762,0
57038,64800,9730,58190,63692,7790,9198,50508,1
51306,44353,62819,41911,15625,3830,25899,22228,0
64858,55946,18509,8672,46359,64362,10192,27053,1
20819,15542,36579,2100,57264,13442,28133,34519,0
63687,42082,34494,32612,32377,56070,23717,63962,1
26254,49119,32635,12775,6645,36408,55633,20124,0
6657,6441,35406,237,36943,6596,808,35491,1
9098,21139,61371,34685,52273,54766,28953,26822,0
10686,1280,16922,44746,27556,43978,11454,60624,1
60209,53346,40400,43789,30433,31599,15187,14045,0
84,3869,17186,3755,17270,438,3913,19849,1
55414,28530,23261,13795,33451,23185,46852,28478,0
14837,15609,62589,32488,52616,16913,1292,35477,1
43697,24226,24698,51450,51915,38488,62483,43136,0
28123,18705,23243,13792,14096,31985,9418,28459,1
51150,44451,41749,6237,25819,46590,27245,47944,0
23517,41228,9283,46152,32670,5444,64209,36875,1
16708,53395,16490,62062,302,8957,37335,45572,0
14251,57335,63330,22952,49353,34399,59484,44746,1
64051,31160,20136,23924,46235,9420,33675,5084,0
63994,13987,19266,36762,45752,47417,53081,50392,1
65361,45751,60441,54604,4936,26619,19942,14677,0
10612,36848,23846,33843,29778,3011,42628,55573,1
16262,57526,48173,44540,33707,19786,57136,4561,0
27143,25223,46950,39645,56673,63578,2176,11707,1
24341,19022,61940,26031,44769,12257,5467,37979,0
37064,22523,2336,40907,39400,51248,50995,38635,1
18279,44648,29821,54313,13082,31297,59663,41044,0
55256,26576,21299,11134,34027,19630,45064,30797,1
43477,56498,18571,36038,57694,20596,30055,50253,0
2643,19582,59577,5005,58090,24563,17965,64308,1
7144,11597,40857,18819,33905,25806,13989,54810,0
64946,54949,21692,34956,43278,24105,11031,56368,1
24540,41075,23477,497,1129,41346,65455,23108,0
37319,53641,53818,21378,17405,33291,16462,33208,1
60403,10384,64465,13105,4130,7073,50019,51424,0
8991,8809,8649,47901,726,39284,374,39636,1
35927,4374,12428,8918,48347,13248,40257,4698,0
42189,13596,53109,8681,27576,5365,37329,61084,1
60858,29964,35196,36285,25798,63665,39094,1217,0
49109,33379,34012,3286,15113,36533,15798,34826,1
64793,54923,31938,57609,33243,14210,11154,40395,0
62625,50157,26221,45268,37580,29497,14156,54969,1
47045,42167,34498,12788,12551,38211,4978,46902,0
19670,4961,2279,44563,17457,48498,24503,42740,1
13191,44350,34380,21301,46539,65035,40633,54649,0
55108,5312,43936,16534,31972,21590,50052,60214,1
61916,52739,63608,40647,2468,20676,16351,26303,0
44124,42110,64875,1686,20791,41704,2082,64509,1
44833,51356,46552,58450,6905,11470,26557,20874,0
13926,24233,65476,47541,51618,59164,26831,18033,1
62599,13545,27915,27945,39308,22976,49262,34,0
60384,2402,64256,17246,4320,19004,57986,47198,1
4625,11949,22218,9845,17627,2264,15548,28863,0
34463,33654,22346,42437,53717,9907,1513,62095,1
33081,16430,61191,45322,28222,61732,49431,24077,0
42096,15258,10985,7422,36505,10084,40938,13847,1
30996,61765,47030,28664,52898,40637,34897,55374,0
39639,46761,22102,1420,52353,45861,11390,21466,1
59136,39793,27059,32270,36531,58751,31857,6077,0
22437,36593,43961,40982,64540,12007,55636,2991,1
11708,35381,63461,13708,55897,49081,42889,49769,0
9678,50295,18711,43051,27865,27740,57785,57660,1
51320,11026,54070,26068,6990,20166,58218,46818,0
12911,59393,43750,27836,39049,33981,55918,50778,1
39266,53700,65191,39605,26565,19313,18598,25618,0
33324,3066,27633,17561,59869,20323,35286,12136,1
21712,14739,36969,48869,50361,34678,27971,11916,0
12281,26618,11937,47408,344,57034,18435,38801,1
10766,44945,36680,17595,42310,60202,34207,52211,0
10496,15821,20383,32634,26271,17079,5325,12517,1
38109,21456,46197,8175,8360,19519,50957,43930,0
41928,33684,57466,18451,17330,52103,8284,43113,1
13061,55360,31990,522,20467,55882,60229,32508,0
52492,44914,2165,946,50553,44224,25214,3015,1
20043,37959,39934,26789,54709,64738,55820,62299,0
62767,14133,39964,14763,26931,3742,49690,42423,1
29184,29246,5907,31647,25875,2465,62,27788,0
34619,372,61328,34318,26795,34682,34383,27038,1
10222,8183,62143,32333,54609,25018,14361,36082,0
30368,28958,16821,60305,14101,39567,1982,43556,1
57116,28273,28510,61118,45122,32975,45421,33248,0
4842,34903,48213,50728,44735,20095,39613,31357,1
61131,36619,36710,3207,25005,33676,25024,33761,0
22900,16707,11317,12455,30017,29156,6199,7314,1
44024,37557,15507,29707,38763,59070,14669,18584,0
59455,27693,3569,1281,58830,26924,33810,2288,1
50197,2727,52393,11902,2236,9433,52914,58071,0
31830,7460,21395,30364,12229,27576,24946,9487,1
56028,21861,61366,24918,13674,13363,36793,36576,0
24581,36617,46238,6008,54427,39025,61196,41958,1
39305,24046,37540,50632,2861,38950,50279,22380,0
21622,1485,51979,63805,40829,64752,20923,12854,1
20034,20109,8025,59314,20763,43327,207,63723,0
52634,23943,26682,22775,42400,1392,36893,12493,1
40632,23971,10157,51927,47381,38772,49947,60794,0
58443,20562,15767,30006,55772,9572,46105,18593,1
64430,42177,33967,57544,32513,17417,24431,25703,0
10385,22491,38895,4639,49022,17860,32586,34288,1
64645,20331,43099,13205,21726,31998,46062,39886,0
25001,9902,59586,23470,35179,32000,18183,45932,1
6475,36305,58509,64732,64966,28941,38042,6225,0
32932,59953,45091,40675,12423,29906,27285,11968,1
29291,64351,35957,23430,65054,41177,35124,55283,0
60393,28430,9313,58761,53128,35463,34023,49640,1
51361,2680,13191,41400,64294,43968,49881,37439,0
53227,18539,4068,30530,49167,16169,34688,30886,1
22151,4151,18843,56887,7964,52736,18096,38828,0
34863,21246,22736,10621,53503,31619,56017,29101,1
21254,51523,34885,54960,56131,8179,39493,24309,0
64147,6512,17766,1607,49141,7991,58339,17185,1
13351,9060,43900,60289,40795,51429,5955,16637,0
6214,11915,20098,34320,22212,43163,14029,51346,1
7475,18226,28551,304,29364,17922,23041,28343,0
35425,40313,18050,31573,52451,58924,5912,15831,1
38949,20268,62037,29150,27248,16114,55049,33675,0
56315,47946,53093,62366,5278,18644,24753,15611,1
63362,33296,27072,49030,40514,15766,30098,54854,0
49905,4928,52215,37514,2310,33226,53681,22909,1
14739,56650,42572,45143,40927,27933,58585,5659,0
23298,50522,2960,7,20626,50525,40536,2967,1
34897,60588,9140,62161,44005,7805,25853,53605,0
46991,18816,22646,17576,61433,3368,65039,7390,1
21104,39852,14927,58686,26687,32402,51676,57201,0
61686,37988,39685,56804,27635,18816,25746,18145,1
35650,4150,43805,62702,8287,58584,39796,24563,0
26920,58996,1818,20105,28210,43261,36700,18835,1
266,30139,51745,16590,52011,13685,29873,35567,0
42383,14592,55636,18554,31963,29050,40079,37166,1
31419,7549,28141,33904,5974,39181,26566,59805,0
11505,64379,4440,22127,15785,44308,55178,18231,1
9134,63226,7122,24040,14460,43794,54612,17978,0
39084,42945,25645,46611,64641,4562,16237,53822,1
47392,1490,61400,19102,22264,20300,48370,42310,0
28791,41982,50364,55194,46283,29796,54153,4902,1
7028,57312,3320,60447,6028,13311,50324,57575,0
54850,11386,48601,54680,27547,63970,64056,26689,1
54467,55629,24363,50427,35816,7606,3470,39888,0
42591,8322,13920,34742,36927,42804,34525,45526,1
37734,54529,15187,42933,43061,29364,18023,40166,0
32909,9756,8175,54382,40802,62066,42641,52097,1
62781,10734,16816,61144,46221,50998,56531,44904,0
7607,13059,38306,7190,34837,12053,11956,35252,1
44675,18234,47621,23227,5254,7553,59833,57534,0
62937,11647,15481,50934,51616,60297,55462,64143,1
61140,13271,45109,46283,24289,34588,56579,1278,0
40348,20033,18517,17396,54729,3509,54237,2977,1
57897,21883,41451,4528,17346,17611,46930,45147,0
1092,19492,51348,47785,52432,63117,18528,29245,1
9626,61301,41143,54878,34093,14635,51951,30441,0
49826,31149,23004,43849,39806,53988,47887,62101,1
42108,7163,41365,27501,1513,28822,49031,51960,0
7172,46856,59726,11767,62794,39679,43788,50361,1
34636,5909,26545,28724,57597,26401,36953,6021,0
57938,33474,39592,9181,30970,41247,24720,47477,1
46454,9335,29427,20906,51077,30173,37121,9049,0
65176,2873,2388,7035,63436,4162,62881,4655,1
65449,33699,21596,64244,44021,31063,31754,44712,0
44571,59874,18857,30065,59314,40083,18425,15576,1
41461,61017,18376,34496,58941,26777,20396,49416,0
45685,34477,56770,8426,28599,42567,13528,64808,1
56268,62727,40908,33897,17408,29038,11979,7077,0
17935,17256,31189,48287,16346,65527,1383,50506,1
4235,55555,37208,28454,33235,46629,51592,65150,0
26983,20687,52958,8051,42937,20412,14760,53677,1
55312,46934,33050,45096,22794,1918,28486,12594,0
16968,25003,53951,40964,37111,49583,9187,29371,1
36947,54605,1780,40759,38567,19066,17694,39363,0
43743,4610,15389,48377,38594,44795,47325,32996,1
59419,3265,57640,41038,2355,44175,58586,16742,0
45184,22839,20234,27180,65418,13083,59831,9510,1
13654,44806,3050,13063,16060,39937,39504,14573,0
6657,50960,25875,57524,32530,10148,56593,34215,1
50968,24936,42834,14213,24650,22253,42608,37079,0
63498,39215,42100,32240,23678,58591,24869,55684,1
60979,15235,7466,52321,62233,63458,54704,53579,0
9454,44786,8226,5435,1228,48073,35356,13593,1
56622,18060,59505,6203,13663,24247,39842,61514,0
63195,10891,6641,59638,61226,49789,56400,61703,1
24074,12814,15569,24374,25307,27960,27652,25575,0
60180,22544,25664,23609,36692,1065,45828,14457,1
5874,24721,37904,32167,33506,7478,30307,59831,0
63707,52794,12970,35764,51825,17806,14049,47390,1
39546,38704,20931,64188,52153,28044,3402,43903,0
20141,17108,16248,40664,29141,56332,3193,41376,1
47603,41505,7085,57796,41566,17381,7122,64105,0
4999,20416,18059,40604,21772,53596,23623,55319,1
44458,62721,34819,48378,9641,18939,22699,13561,0
33874,44439,52726,13184,18852,40471,10693,65142,1
36991,26135,6803,64527,35564,39448,63080,59036,0
37763,29824,59942,14009,31141,16953,59139,56479,1
8332,26866,51282,32505,59614,5643,18558,46763,0
158,45243,42021,1158,42171,46141,45093,41123,1
3920,31273,32115,38486,29219,60543,30073,60197,0
2955,64221,36459,50060,34272,14673,61782,19943,1
10785,35381,9643,35137,3978,884,40980,44266,0
31796,63377,9826,59376,23126,4193,35749,49554,1
191,37793,52957,24483,52834,52226,37662,37246,0
60219,19060,11139,43178,49336,58078,41295,33577,1
13396,13855,43201,51823,40085,64624,587,25262,0
1793,8195,62810,25371,62043,17176,9986,38465,1
414,57063,46212,64466,46362,9525,57209,20310,0
42545,41058,25116,19067,50221,59929,1619,10343,1
32876,29826,1128,20538,33796,9400,62702,21586,0
54860,1033,16649,34283,38725,33250,53829,50402,1
51131,57089,17973,30991,33166,42510,6330,16186,0
9530,44358,50620,24211,57478,62421,34940,39727,1
37366,62593,54393,37353,17807,25960,25975,17808,0
13397,12870,9291,37464,4126,40990,1555,46611,1
43376,37526,52511,52654,25711,24376,15334,177,0
47917,54209,19212,59853,61473,14860,26860,41665,1
1075,8541,61208,14426,60203,6407,9582,55106,0
12782,5972,25472,52811,21102,55583,9914,44491,1
11367,27368,39211,5318,46412,32302,18063,36333,0
33186,6424,31977,7856,64843,1960,39098,25177,1
46331,17539,20842,51398,58769,35909,61560,39340,0
21148,32988,2297,17908,23141,50472,53824,19725,1
31040,26689,36877,63742,59725,37055,4353,26867,0
21349,47991,34234,1983,55007,48328,59410,33285,1
59146,11906,21371,14618,46193,6040,51592,27233,0
9288,19627,24797,12927,17557,32468,26851,21154,1
13277,40404,42124,32705,38737,57877,44553,56141,0
42346,57265,7290,26565,47376,47220,31451,31679,1
15443,8448,53530,43409,60745,34961,7507,30859,0
53128,43725,33552,54161,19608,31068,25925,20609,1
29640,52143,54451,48763,42875,30164,47207,27336,0
36201,533,31938,18849,61867,19380,36732,13667,1
6668,15789,57873,15646,63517,179,10145,57103,0
8946,39341,53362,18738,62080,53407,47967,39232,1
35558,18650,57496,42389,27262,60751,49724,17677,0
20159,41848,23105,61234,5374,19530,60871,46451,1
13026,43648,4306,58822,8752,20294,39010,62740,0
61473,7095,49317,58578,12420,65381,60310,9335,1
13809,35946,34241,14060,45104,47750,47515,45869,0
55521,46902,41985,53566,31968,26120,28631,30015,1
46459,40477,46255,63658,468,26295,11110,19461,0
2044,13100,42083,42555,41887,38167,13520,600,1
30494,61994,43065,28441,57127,40243,34100,50976,0
46244,12275,46630,33260,642,44575,39767,14282,1
36757,32219,23617,48352,54228,49467,62030,57505,0
43827,23663,42632,60000,3515,46607,63324,19688,1
56226,31100,42536,35165,32138,61473,41694,12149,0
12452,41225,20336,25648,32724,50489,37293,11072,1
29798,64105,26617,21539,5023,44618,36367,13274,0
52233,40160,35832,696,18417,40536,20713,35136,1
36352,4581,23327,37526,54559,33651,40933,51593,0
14508,29978,62457,758,52053,30700,19894,61711,1
57008,22954,62604,56073,10812,33443,34586,12165,0
35693,13269,62418,56708,30911,61009,47288,11862,1
23887,48478,8311,45064,32056,3414,57361,36991,0
55969,50156,22005,29890,36692,46894,6477,8503,1
52497,24866,25992,57801,43161,33003,44083,33857,0
33208,60270,7199,35621,40359,24651,27350,38714,1
64022,22117,34678,12031,32096,30874,44147,43401,0
35167,18925,32126,5057,62497,23084,49330,28351,1
18737,47691,53469,10959,39404,36996,62330,64018,0
57844,16858,46330,19177,21774,2867,41006,65043,1
41415,41058,52283,43243,28156,2185,421,25808,0
22774,47234,36274,8042,54596,42984,57460,37592,1
21880,19886,33115,12515,54307,32077,6358,45496,0
39014,38039,7499,60072,34093,32319,3313,63459,1
64119,51750,64134,27270,241,41120,12369,36864,0
7940,58058,24912,6395,32340,64049,64974,31147,1
22164,34439,32166,22742,11058,56913,53267,9584,0
18889,42262,57325,48166,38436,6448,60639,25547,1
23185,55113,1880,7977,24009,51296,36312,6257,0
45690,15605,18883,33618,64441,49063,36495,51857,1
54627,16872,17892,43457,36999,59433,38027,60453,0
53570,11749,1373,1478,54303,10275,64679,155,1
3592,61247,6320,63609,5816,5958,57655,57545,0
65213,15406,44416,11393,21309,4271,49811,33025,1
41471,51671,63998,65210,22529,14189,26664,1860,0
10592,7407,54627,22167,64515,19064,13711,33780,1
54396,8210,55723,54771,3543,62945,62574,3160,0
38061,7223,30739,16521,60606,23742,34970,14490,1
46815,46496,856,2095,46471,48527,895,2935,0
25403,34421,53074,39172,44137,8049,58702,22102,1
40248,39102,44700,4632,13220,35494,1414,48260,0
1716,42566,45369,57447,46989,17953,41202,20830,1
25463,27864,29081,41395,4846,52587,4015,53290,0
64156,35445,2736,65291,61484,30078,28905,62907,1
44254,30004,9345,47531,34911,52383,55786,40234,0
63571,25685,13288,50662,52155,41395,39942,62990,1
50771,50890,13975,48179,61636,31481,153,35492,0
12277,21595,46445,1137,39576,20522,31662,45340,1
16356,1408,2712,14784,13692,15424,14948,13144,0
13763,46986,17816,37403,28763,9617,33353,55171,1
33086,49957,33426,65114,940,15743,16923,31944,0
18727,65100,5035,50739,23180,14463,46955,54680,1
37931,63508,36337,43221,6618,20673,27711,9508,0
10007,57608,2508,18842,11995,43154,50719,16470,1
53628,62058,15155,62658,59983,1704,8982,53233,0
36336,51057,6900,39007,38660,24366,19073,33451,1
51509,15242,20177,46910,34788,36020,62143,63983,0
5842,15005,10384,7630,15938,10067,11343,13662,1
17002,33165,65165,56522,48359,23879,50151,8775,0
16928,32190,44500,18875,61428,13317,16286,58479,1
58714,29439,38478,19447,29460,14600,38821,56761,0
46883,35774,11183,62233,40076,30887,15517,55478,1
15061,53801,31066,26060,17295,47077,59644,7318,0
21202,34937,46338,28244,59344,58925,55979,56150,1
3883,13469,8696,40244,11987,43433,15286,48332,0
26994,57188,48151,16454,54629,40738,46614,64593,1
17747,29630,22806,60485,7237,40955,14061,46419,0
43552,32450,48652,50231,5164,47861,54498,31291,1
45852,50532,27022,27016,55954,44268,30328,6,0
58912,18710,16460,19410,42604,708,44854,2974,1
10931,25571,21625,58120,32458,33003,18768,46961,0
63249,2850,59163,45989,4106,47239,64563,21694,1
1495,47451,43967,51188,44648,32431,48268,27723,0
61949,59089,6229,14366,59816,57039,5932,8267,1
2399,51560,61571,19409,63964,33465,49207,47954,0
34039,21835,8471,58788,42464,45295,53692,50355,1
17900,40038,57460,27347,42392,63157,55690,35495,0
10588,17268,34233,38667,44261,54399,27176,4786,1
26307,40163,54504,33495,45611,7732,64032,22079,0
57349,36982,65191,32628,7842,61186,28787,33235,1
20230,32742,47367,38941,62977,59387,12512,8474,0
15638,6025,39256,55542,42062,53119,10911,16814,1
30541,30162,23589,28160,11112,7122,671,12837,0
55275,59524,30399,38604,41300,32328,16239,57459,1
317,3447,24017,53908,23788,57315,3146,36677,0
55584,64638,11529,8565,62505,56587,9566,3196,1
34726,12165,12223,31684,43033,21569,43043,21627,0
26917,27058,50783,14906,44922,21384,151,64613,1
15532,8598,23521,39402,26445,47228,7482,49675,0
40598,6967,13935,16531,43257,23460,34209,30460,1
48086,42026,64828,12283,18154,35793,8188,53959,0
5148,52045,44315,18440,47367,33605,57169,58643,1
944,58515,28895,5287,29551,61492,59171,25720,0
31992,25309,37959,29388,59583,4113,7717,59019,1
46119,55645,39473,56658,11798,1039,28026,18275,0
1033,56054,55700,52324,56733,5778,57087,5616,1
64914,48537,30480,15,35458,48534,16395,30495,0
9857,39135,55352,43293,65209,12738,48734,28965,1
23657,26359,41841,454,65304,26417,15006,41655,0
31932,32429,47579,43254,50535,54875,529,4397,1
4386,16649,56130,31617,51808,14984,20523,41155,0
42765,12066,10236,43331,33009,34401,34863,36543,1
22929,18331,5867,45321,20346,63122,7690,42978,0
33743,47134,62403,56690,28684,25964,15313,11953,1
32595,64534,1047,3198,31556,61544,33605,2153,0
51966,33541,30855,11719,45689,44738,18939,21824,1
61031,49333,3729,50343,57590,1042,11986,51766,0
18766,40386,27002,43723,8244,14089,54412,50097,1
65438,8038,47143,53956,18361,52642,57592,27363,0
55780,64789,45585,41372,27637,23689,9457,5005,1
18007,17843,47142,30289,65137,13282,996,52855,0
5913,24148,58902,2724,61711,21744,18765,60594,1
54770,45679,64775,30760,10485,51783,26525,34095,0
10908,12823,25455,42763,18931,38172,6283,50276,1
46505,41967,38909,20715,8788,62212,5702,50966,0
12959,64173,34878,56834,47777,9391,51250,22076,1
4405,53195,25868,12813,29753,64966,57086,22273,0
8857,58897,29267,44787,20682,18658,50312,56480,1
51865,17109,61379,19731,9562,4038,34892,41680,0
51873,3315,3643,39792,50330,38787,50770,38219,1
28591,14384,4394,16462,32389,30846,22431,20836,0
53179,23244,52563,47309,744,57857,38263,30110,1
57194,33405,31614,6584,42004,39877,23831,25286,0
24756,12199,57707,33447,33247,44288,20243,25548,1
20592,62671,9110,61435,29670,6964,42175,52333,0
9935,6116,48339,57556,39452,63280,12587,23559,1
42679,41401,42736,24262,71,65407,1806,63542,0
47283,55942,54237,16389,27502,39555,25141,37848,1
209,23266,53586,51934,53635,36924,23091,7052,0
63145,14974,56081,18128,11704,31918,52439,40385,1
8890,38931,22312,44327,30098,13620,47785,64015,0
32198,64138,17759,18935,14489,45949,34636,3240,1
51238,14588,54687,33009,7609,47117,61658,21870,0
49246,55517,7468,19257,56690,37860,6275,22037,1
36046,45421,19786,14373,49540,35144,15779,30063,0
56790,26858,9057,38130,65207,64536,46396,46995,1
13857,45911,55371,6249,61034,43838,34166,49186,0
60325,5497,34133,58120,28400,63089,65244,26205,1
57500,767,46347,16981,21911,16554,57955,63326,0
51250,46923,32034,42035,46352,4984,32633,55569,1
47655,28209,60306,53104,20917,41281,54294,9442,0
12519,7306,39847,16171,43840,9121,11373,42124,1
39369,59409,43227,13927,12562,56950,29144,40636,0
11841,38048,39420,30207,47037,57695,47841,60419,1
