# key_policy=per_sample_key rounds=7 n_pairs=10000 seed=100006
c0l,c0r,c1l,c1r,delta_left,delta_right,v0,v1,label
19601,51568,40261,21611,53716,40219,34273,51502,1
46370,64017,34574,39159,12844,25318,20275,8185,0
53541,53485,1304,19634,54333,40031,456,18858,1
44838,1014,28501,45137,49267,45991,44240,57092,0
44959,43076,1108,30292,43979,56848,2011,29184,1
61732,65037,36364,1699,32552,63662,3881,34991,0
4431,36871,29192,45421,25415,8554,33096,50021,1
28905,11240,37225,47765,57728,37245,23297,11260,0
11440,16234,58988,13573,51932,2671,5082,54121,1
25480,26082,18104,36360,9520,60394,1642,51376,0
39857,18035,14420,51983,41957,36220,56770,62299,1
43138,57610,49823,6526,27165,63604,18824,56289,0
1786,19318,24450,60347,22904,41165,19852,46137,1
39147,33286,27331,46775,61992,13489,6893,56436,0
14882,6154,57183,44900,58749,46958,8744,28731,1
62039,24898,50812,45817,13355,54203,37653,29829,0
34789,36196,4013,21651,34888,55799,2689,23358,1
46346,10428,13432,30422,33138,24170,40374,17070,0
45558,14754,15132,18004,35562,32758,34900,32072,1
25812,31093,44910,6047,52154,28394,7585,47345,0
54825,29922,58423,43360,12830,56706,41675,19799,1
1043,16797,59666,6273,60673,22812,17806,61843,0
37795,27182,10102,40883,46293,62877,63885,47301,1
38741,12479,45254,29570,10131,17213,42986,49988,0
26667,898,8368,37334,18587,37460,27561,45414,1
10634,2672,19317,37375,25343,39823,9210,55946,0
25773,43716,48819,27888,55838,50740,52841,53827,1
3510,51948,18741,59656,17539,9188,51034,41021,0
60905,59410,8522,10060,52387,53086,1531,1542,1
8904,38031,35975,1414,44623,37129,46663,35073,0
5876,36991,49495,51444,55203,22667,34443,2467,1
39566,13205,64157,21260,24595,24729,43291,43409,0
43481,13813,31970,10515,54587,7398,39980,22001,1
9987,33437,50316,7224,58255,40613,42398,55476,0
11699,10251,20820,14729,31975,4482,1464,26845,1
20934,29548,38540,2350,51018,31298,8874,40866,0
28429,41356,20002,22219,8495,63303,52865,6377,1
22334,50363,16028,41966,27042,26453,37765,40306,0
28409,63239,18792,54810,10129,8477,39422,40818,1
33238,44675,29727,41095,62921,3588,12117,54424,0
49685,53428,1266,64897,50919,11573,4769,63859,1
44086,63758,25021,55277,52619,12003,21816,46672,0
7942,60773,60304,52106,62614,9967,62051,8218,1
42354,5582,12533,9479,38279,12489,45244,5618,0
19615,49882,51719,11999,34456,60421,36421,58584,1
9670,21010,46033,29200,38423,8194,30676,49601,0
53950,34367,6953,33336,51607,1031,21633,39185,1
49063,5283,36000,30594,13063,25377,43780,64290,0
23686,38035,36916,46733,52402,8734,51221,9913,1
36615,45860,54541,56189,23050,26713,15395,3696,0
53570,63015,9893,61331,63463,6580,10085,51510,1
34231,9786,62066,48264,30661,39602,41869,20218,0
32161,23897,53690,28399,44059,13238,8440,48981,1
12799,6642,10562,22428,6333,20078,10253,32478,0
40899,18338,28557,14912,61518,32226,55393,21965,1
25908,24686,43569,31636,52997,7162,1370,53669,0
18687,40904,58544,8649,44111,48641,55095,50553,1
31032,23772,45756,1844,52100,23528,9700,46472,0
14524,29032,18448,57614,28844,36966,18900,43294,1
45252,33685,42836,19816,6032,52989,13137,59964,0
48953,48082,19682,5842,62427,44288,1259,23088,1
56392,9892,12240,47807,62360,39963,64236,38255,0
22800,36057,33667,17726,55955,51687,54729,50877,1
9170,24230,13035,25252,4409,15362,32116,20559,0
20933,12063,5377,34882,17604,42845,32474,40259,1
19957,4325,19900,63476,73,59153,23824,47688,0
11956,51813,35853,28810,41657,47855,58577,64647,1
53128,52803,17797,23154,35341,37937,459,8183,0
32155,39888,12883,22730,20424,49946,58955,27289,1
38797,39897,57148,44576,18609,13817,3156,28956,0
20094,2480,53163,43034,33237,41386,18382,26545,1
42448,57747,2402,56660,44210,15559,17475,54326,0
14555,28970,22637,35231,24758,63669,18929,53746,1
43261,52785,23029,39337,61704,22424,26316,49244,0
55809,15135,30582,27347,44407,20940,57630,7589,1
45748,41860,44565,8187,7329,48255,4400,45550,0
55521,30116,34849,61868,20672,33800,44357,31117,1
30016,4712,10237,41574,21181,45070,26408,34203,0
36090,45471,21177,43077,56899,6618,15717,64252,1
18620,48386,45732,6150,64024,42244,62910,43682,0
43169,40860,15103,53379,37470,20255,14141,60028,1
43958,28272,45816,3159,6478,25127,50630,48815,0
33293,47394,62095,17845,28802,64663,15151,46906,1
54815,50625,52079,10366,7536,60863,5086,58129,0
15644,4852,63666,39405,50606,35609,12264,24927,1
10419,39799,3720,21228,9787,51611,46020,23652,0
16711,18270,6926,63176,23113,45462,1561,60870,1
56261,26278,58962,35729,15767,60727,48483,28099,0
24864,14580,29354,46114,5002,36054,22996,50824,1
42128,18561,21013,27199,63109,8894,60433,14378,0
1466,34832,2954,4019,3632,34723,36266,1081,1
34722,57087,3765,36382,35095,20705,22877,32939,0
17695,62369,15880,30773,31511,35732,46782,17981,1
45243,50014,50264,17306,29923,32964,29669,34754,0
3320,47089,28468,18257,25548,61600,47881,10341,1
46173,37140,16627,5869,62638,34809,9545,22046,0
34176,10660,14261,21456,45621,31348,44068,25701,1
53946,26457,59547,14105,14881,20544,46563,57218,0
53288,32555,14117,39523,59149,58696,44803,44358,1
56183,44993,31325,37263,41258,15950,29878,60370,0
40410,39130,39896,12260,1538,46910,1280,46140,1
18628,49084,6277,12720,20545,36364,63352,10549,0
1739,45229,26156,50568,24807,29989,46694,41892,1
4542,11115,29361,55665,25359,61978,15061,43968,0
25630,37025,25456,51716,1902,23205,62655,43380,1
18602,48829,43084,30210,57574,51391,62999,56910,0
33585,38987,26810,20095,60299,54836,7034,9925,1
8782,19859,50570,63589,59332,46582,28637,15855,0
18603,9765,33353,801,51938,9476,28302,33128,1
47100,47232,62064,25637,17804,56485,3964,38485,0
36002,46892,61449,24828,31915,55248,15246,37109,1
57819,41521,33008,57416,24875,17017,17386,24760,0
52136,21001,29970,49858,48826,37067,39329,47056,1
34133,60011,34371,37943,790,32348,28478,4724,0
35026,36721,40803,4154,6065,40779,1955,36697,1
26208,30878,58292,54269,34260,43875,7934,12361,0
11071,52944,53379,52892,64444,76,58863,7711,1
19480,32552,28176,47091,8712,51419,13104,55779,0
19447,26609,1226,37692,20285,62669,11270,38902,1
1227,27728,10581,43229,11678,50317,26779,33160,0
43390,14654,42014,59133,3424,57283,36928,17123,1
20929,31895,34856,42866,55785,56293,11606,12122,0
10676,24454,12560,8395,6308,32589,30258,4571,1
33502,60003,5237,16664,38571,43899,26813,21869,0
23606,49977,56955,48402,33357,32299,40719,25449,1
19180,8003,54891,36087,40071,37812,21935,23196,0
28130,16538,58653,48594,35071,64840,11640,22735,1
32807,10972,14255,48081,46984,37133,43771,35966,0
60406,29805,10720,21491,49686,10142,40859,31251,1
14945,2960,48750,32838,33807,35798,12785,15912,0
33020,3784,27767,6742,60555,5278,36404,30241,1
20892,7846,39318,5280,51210,2566,20282,36150,0
44635,64861,47374,54036,5973,11849,21254,27162,1
6379,25943,60626,32625,62521,6694,32188,37795,0
58917,60217,58671,25968,778,36425,3356,32863,1
64790,8403,25554,18749,40644,27118,56773,10991,0
46077,12712,53278,2097,25571,14745,33365,55343,1
50572,26718,53789,54849,6033,48671,44498,1116,0
49058,22811,15541,39909,33559,49918,59065,42832,1
47277,30468,27095,31410,53626,3510,53161,4965,0
44356,28647,19191,56527,59315,45864,49827,38456,1
34097,17631,19813,50195,51284,32972,49646,35190,0
65314,15761,34771,46804,30961,35653,49843,12551,1
15881,31802,23122,18337,25691,15259,16947,7667,0
15974,42096,163,3753,16069,43737,39446,3594,1
37792,18290,13115,35422,41115,52524,54482,47461,0
4256,20772,11049,355,15241,20551,16772,10826,1
4318,60990,1965,33354,6003,27764,65248,34279,0
60964,23632,51411,14569,9975,25785,45684,61498,1
36413,57198,25618,49478,59951,7720,20819,42324,0
11291,56580,15136,50190,5947,6410,61727,65326,1
7780,50485,23766,24553,17074,39644,56145,831,0
44726,18652,1813,12666,43427,31142,58986,13935,1
40258,25461,64532,47277,24918,56280,65079,17593,0
62154,1961,36325,29295,32559,30150,62819,65418,1
36590,148,29533,14620,64947,14728,36474,19009,0
25679,16024,56520,44180,47239,37388,23255,28764,1
31376,57589,26983,24325,5111,49136,39525,13922,0
11680,34197,61934,64307,56398,32422,43061,2781,1
10718,11191,41687,15035,35593,4364,617,39020,0
37009,30767,2462,1162,39183,31909,59582,3348,1
5922,9693,27337,36413,32235,44000,13055,58612,0
5598,53427,46679,1263,41865,54364,50541,45752,1
33474,52997,35186,25588,2992,44273,19911,60038,0
49121,23763,29213,20154,52732,4713,58162,15527,1
4457,55994,46123,40327,42306,18237,52179,10668,0
15730,42266,7827,56625,9185,30763,39016,50082,1
13748,20811,30308,28797,17360,8502,25855,1561,0
14590,29481,44369,13629,38319,17940,19415,39020,1
60509,12454,51842,41737,9951,37807,56571,27019,0
9305,39673,50895,49563,58006,23394,48800,1876,1
51272,27934,16681,49627,35169,44229,42326,33010,0
65280,53682,42189,53973,23501,871,11954,30232,1
35619,7596,41014,6251,11029,1479,38543,47197,0
13940,54628,56107,63794,60767,11350,58128,8729,1
2532,64981,36718,48425,34442,16636,62513,12871,0
55592,15626,23734,11692,34206,4262,58402,28954,1
4066,32703,36075,6644,33545,26187,28765,38175,0
59852,41224,26532,35293,36456,10453,18628,61049,1
55686,51305,3992,38520,54814,24081,4591,39392,0
861,19099,40088,3300,40901,18047,18886,36988,1
31636,22375,64056,64090,33196,44349,11507,98,0
20786,16708,11674,11649,31912,27845,4214,27,1
18538,32327,40451,11940,54889,20707,13869,45223,0
9279,61335,24829,59586,17602,1877,52136,34879,1
48554,20215,6711,33382,42909,52369,62301,38993,0
2445,14822,56713,15774,54276,1144,12395,57367,1
17935,4465,8218,6915,26133,2674,22398,15129,0
15090,6047,12272,38921,5378,36758,11629,47097,1
22431,45714,39535,46265,52720,1579,58637,11990,0
58791,47062,41066,54337,17869,25495,21105,29739,1
26725,32860,19378,12049,9175,44877,59449,25763,0
35756,36056,40037,43607,6089,9871,1908,13874,1
55359,27326,5358,2240,52433,25214,45697,7214,0
134,42477,15237,5029,15107,46664,42347,10272,1
62470,22246,48711,30513,19009,8663,41696,51574,0
55025,5391,37154,5611,18387,228,50174,33993,1
16748,35172,57149,62997,40529,32625,51208,10536,0
38359,11826,59717,57890,31890,52240,48101,2919,1
60027,30181,52500,55533,10095,44296,40862,5625,0
57829,56616,58843,60733,1086,12309,15565,2278,1
15717,25235,39226,56205,42079,47390,24566,17079,0
34537,24798,14132,52316,45533,44162,58935,64360,1
62999,16526,22673,57152,44678,40910,46745,34769,0
7223,57820,58576,50384,63719,9484,65003,8192,1
27919,28706,15009,57372,22446,36926,7469,55997,0
25733,64299,59951,8334,36522,56229,40878,51873,1
48298,48425,53427,30632,27673,51841,387,42779,0
3249,38301,43000,35029,43849,7496,39212,12077,1
56968,62142,1077,10932,55997,55306,11318,11905,0
52373,28081,50054,45573,3859,57268,41252,29059,1
16795,59621,1506,5220,17529,64641,43390,4486,0
15297,23067,31872,5136,18241,19979,25050,26768,1
9499,51797,37755,9637,46688,61424,61262,46814,0
23721,6376,33172,41956,56637,47884,17473,8816,1
35502,52106,9965,47153,44099,29627,16676,40668,0
14541,44891,22298,8262,28631,36637,38806,30556,1
28942,55391,25043,62985,4317,11862,43345,38874,0
51345,29688,21008,32791,39553,62447,47977,53767,1
57406,38338,37143,9088,28969,46658,30204,45719,0
50599,4942,2253,17792,52586,22222,55017,19789,1
8201,53804,51472,5998,59673,50498,61989,56958,0
1626,58231,10001,46590,8523,22153,58669,37615,1
39723,33813,37197,30388,2662,62113,7998,59385,0
31722,5881,5656,24037,28146,19228,27923,19453,1
36946,38709,41840,20874,13090,50879,1895,62202,0
43906,62311,3191,24846,42997,37481,22757,28025,1
33063,3096,27548,49831,60091,52927,36159,43323,0
49737,20080,35866,12203,20051,25051,35897,41905,1
3451,13648,3361,7193,90,10569,14379,4408,0
32234,18781,43914,53875,54880,39726,13495,31225,1
18360,39601,23295,39739,7495,394,56585,49604,0
16354,25828,24517,22412,24615,13160,23302,2121,1
35732,8099,64837,2273,30417,5954,37943,62884,0
28596,22850,26571,8054,2175,17972,14070,30909,1
13475,54858,28618,48395,23401,27457,58089,53953,0
8097,44619,7740,36656,413,8571,45546,37132,1
30692,355,20502,49886,10226,50109,30343,37576,0
34740,64169,50590,53402,16938,10803,32029,5380,1
35462,7473,18843,46176,49949,43345,38839,65019,0
32870,20934,41118,63103,8440,42937,53664,22241,1
63481,17602,1550,20677,61943,5127,45883,22219,0
35600,13597,15008,63782,45488,52283,48653,50054,1
19719,43365,3081,53412,16654,31169,58466,56493,0
44129,56903,59554,44767,17603,28824,29222,18045,1
2473,31830,58857,53608,60480,44350,30207,13441,0
41815,45898,52607,15606,28200,36796,4125,61833,1
17997,61273,50172,54329,34225,15200,43284,6085,0
17772,8987,13531,31581,29111,22598,26231,20358,1
59390,52719,49346,30335,10044,48016,10769,46781,0
48672,11088,10483,33826,38611,44914,38256,44241,1
41850,6426,39152,17212,15242,23078,47712,56268,0
9718,29550,51503,60191,60633,39025,22168,8752,1
50406,10094,14766,61480,64840,55110,58248,51590,0
50100,33673,51302,58236,3026,24821,16445,11034,1
63949,4614,14514,38350,49535,34760,60363,44412,0
24953,29036,33787,12872,57986,17188,4117,45491,1
44941,57522,39262,42805,14035,18311,20287,15979,0
27883,59335,5333,55333,30782,16354,35628,52464,1
4448,7780,38223,43832,33839,46428,3844,15991,0
15207,65502,17229,39193,30762,26311,50361,55892,1
50574,36328,39554,51533,24332,17573,18534,21455,0
22943,54835,55302,62368,33177,9619,36780,11174,1
42073,65269,58987,64308,16946,1473,23212,7519,0
57376,57882,32761,31741,40921,39399,570,1028,1
5925,3278,19760,36823,23061,33561,7147,49895,0
60644,29566,44059,51566,16639,47632,40858,25973,1
65461,50488,19688,37320,45917,21744,14989,56608,0
50302,11958,42717,17855,25251,27401,60104,58210,1
58939,38379,53699,11837,14328,48086,29648,65534,0
63223,28956,4022,36835,63809,65279,34795,32853,1
63644,12536,53589,38715,10697,42947,51300,18030,0
27500,32684,64062,26267,37202,6455,5312,40101,1
63182,43336,15241,41012,52551,2428,24454,39869,0
34671,11184,46178,37840,13069,47200,44255,10162,1
3812,37555,29998,25862,31690,63413,40023,4136,0
22256,64529,16324,21001,26932,44568,43745,28109,1
33820,44104,39609,34910,7845,9238,10324,4839,0
3824,6231,59041,57847,59473,63904,5799,1878,1
48687,12534,63903,43040,18352,39126,36569,20927,0
53704,12606,54405,3186,1357,15692,57590,55543,1
3719,31459,30612,3506,30995,30545,29796,31270,0
7471,4109,47019,11853,43652,15936,3362,39398,1
18520,37121,53467,11697,39043,48304,55641,64874,0
41207,44376,18961,59294,60134,19142,3503,44431,1
55640,33243,52198,59253,4798,26286,22659,11411,0
55469,21696,63589,33581,8392,55277,35949,31560,1
17621,45794,50420,43191,32801,6741,63031,27715,0
63071,54048,17733,35053,45850,23501,9599,52648,1
31594,22019,58458,28800,40752,9859,11625,38106,0
58573,65116,11794,40743,51935,24955,6801,45365,1
54298,29662,15555,53387,59609,41813,42948,60488,0
11128,37644,31236,34363,20860,5431,47220,64575,1
17307,52784,31427,61722,14680,16170,36267,35801,0
822,48234,33140,37975,33346,10301,48988,5411,1
51964,42226,17637,4389,36377,46551,28174,21952,0
54632,23130,60609,5070,14761,18836,36658,65295,1
27556,1058,38594,35501,64870,36495,28550,7279,0
51436,29756,37139,4032,23039,31740,48336,40659,1
55654,1579,36228,26880,21730,28459,57165,58500,0
33904,22412,37588,12593,5796,26301,54268,41957,1
27735,26144,15058,22524,22149,12764,2679,27950,0
37966,19857,29922,36822,57516,49735,55775,64308,1
17974,29544,49470,49829,34568,45517,13662,923,0
3969,29503,9802,63383,10699,33960,31934,53725,1
52734,38129,11118,17666,59024,53747,22799,28268,0
11076,61091,54761,45761,65197,23650,50663,26408,1
55838,51045,62056,56536,10358,7101,7547,11952,0
49254,16272,65084,21642,15962,27418,65526,43702,1
39268,29451,52865,49832,22501,45475,60015,3113,0
49954,33423,38409,39546,21803,6389,16813,3187,1
1571,33543,38361,28882,37882,62421,34084,58635,0
20393,43779,1882,52450,18675,26593,58538,52152,1
47759,58404,57037,52004,25666,12032,24235,5609,0
31591,18368,35876,45155,63299,63395,15527,15431,1
16636,50155,56049,40756,39437,23775,33559,17861,0
30549,33656,12668,7237,17961,40765,62509,11577,1
6108,31638,33054,36787,38594,62501,27722,3757,0
2429,8550,43422,16545,41187,25031,10267,59711,1
51819,41736,48033,19270,29130,59470,26979,61671,0
54523,35212,18754,53915,40377,23319,23927,39897,1
15529,59548,39552,43908,42537,17176,54325,12548,0
54477,61857,14823,54658,60714,9251,9580,60517,1
25809,48209,45609,37350,55032,11703,55424,9167,0
41345,5296,49216,65382,25025,60374,46385,16166,1
7730,61341,8280,60246,15978,1227,61871,51982,0
22010,56538,27717,60237,14783,14231,35104,34568,1
41133,21474,51833,65040,27348,44530,62287,13417,0
30949,23186,60459,7509,38094,18375,8823,61822,1
57290,2313,36149,752,21247,3065,54979,36805,0
8211,12060,26094,58750,17917,51810,3855,32912,1
32198,36663,26659,17250,5605,52309,62193,11073,0
61092,26430,41140,527,19984,25905,35226,41659,1
2347,41971,48665,20411,46898,60488,43736,61858,0
512,21418,42773,6313,42261,19203,20906,49084,1
46332,58401,64924,11919,18784,51886,20701,54035,0
53135,30845,50874,48349,2357,50336,47090,31335,1
338,23229,20164,54750,20374,36707,23535,39706,0
58030,41328,56208,16260,14654,40692,17374,58388,1
16717,37000,23157,37066,6968,66,53701,51903,0
30007,50791,21141,40627,10146,22740,45904,52262,1
15196,56331,32644,60766,17624,12629,59223,37594,0
63554,30985,48897,49005,18243,50788,33099,108,1
64493,55504,47791,6390,16706,49190,9021,41561,0
18446,37767,23540,64309,5114,26802,56201,41153,1
8307,52271,38705,64386,46914,14253,60508,27827,0
4437,17754,9702,39635,13491,57225,21519,48949,1
7939,61235,57205,42017,49270,19218,61488,31572,0
15782,35286,52964,17823,62274,52297,46192,35707,1
40199,23722,60763,57810,28764,48504,49581,3209,0
15385,6412,21891,41103,27034,47491,9493,62732,1
52135,41673,8518,32309,60129,56572,26990,24435,0
24252,61915,29150,12301,12130,49622,44903,16851,1
35362,56289,18575,15679,49837,59102,20931,30128,0
4852,56625,63644,33304,60008,24361,53189,31364,1
15195,56846,57657,63867,55906,10101,58709,6210,0
25755,3014,50121,13137,42834,14487,28509,61592,1
32735,50120,45738,34070,52597,18142,48151,14268,0
30729,27309,26621,28465,8180,1436,4772,2252,1
41163,47585,4452,52170,45487,29227,6442,55982,0
41527,13997,50904,61115,25839,55318,38042,10339,1
52371,11491,53919,61692,7692,56351,57456,8803,0
8682,33367,7728,44473,16346,12270,41917,45961,1
60934,49080,28757,14475,40531,34611,20926,18654,0
13028,61785,44426,34586,40814,30275,50109,10896,1
61517,32829,28163,40700,40526,7873,28784,61695,0
49296,49442,42054,27902,25814,44508,434,51384,1
23820,55272,35262,55788,54450,3588,35556,20562,0
1804,25082,47671,24718,48443,372,26358,55993,1
32614,24352,45097,23188,53071,1460,8262,60093,0
39548,37411,10793,13935,45141,42060,2143,7238,1
39644,28666,46394,56890,12262,45504,62758,27392,0
22679,34581,52936,30536,38495,61533,57218,47488,1
57039,26621,3950,56718,53665,47731,47410,53984,0
30556,3716,32597,63592,2057,63212,31192,34621,1
61003,6169,14598,65277,55117,59108,63058,51195,0
46123,36447,10802,18697,40473,51030,14964,25403,1
52405,49297,44949,48898,25376,32659,3108,4247,0
12101,20291,47753,10562,38348,26113,24582,37835,1
62535,14123,55440,17968,11479,28955,50028,40608,0
18067,37414,26938,60961,12201,31751,54453,34587,1
64529,3588,65394,38063,867,39595,61973,27613,0
56996,14479,49127,30774,24899,16569,58923,51153,1
1398,32599,12202,7717,10972,24946,31265,12687,0
41766,7190,47421,41933,6683,49115,48944,6896,1
38408,2090,17362,38956,54746,36870,40482,56318,0
39001,41953,51194,22761,24483,64264,15288,40723,1
58565,4200,29986,41460,37351,45468,62637,54486,0
9096,10601,4146,25867,13242,19554,2785,30009,1
7675,42024,1699,3375,7000,43271,47571,2956,0
11423,53572,64926,59526,53505,14786,64987,5400,1
34146,51932,4065,62564,35459,16056,20414,64389,0
320,14452,59452,28614,59772,22450,14644,34810,1
6452,34749,22235,20383,20463,51234,40585,6468,0
45046,3446,65224,16826,20798,19660,41600,49010,1
16895,35466,65326,44547,48849,9353,52085,20781,0
553,44950,13079,12470,12606,40736,44479,929,1
57456,28701,10154,1884,51162,30529,36973,8438,0
49234,34175,49945,29980,843,61539,17709,46597,1
19557,39791,47656,59538,63053,29693,55050,21178,0
62126,34140,37211,54722,25589,20638,30706,17561,1
5310,50769,50563,30725,53565,48724,53999,48518,0
56551,54078,7528,3274,49551,57332,4057,4514,1
8180,35536,14528,16537,10036,51785,38180,30809,0
20808,43807,54626,63358,33834,23649,64087,8732,1
45508,48964,3061,1277,47665,48057,3712,3848,0
61212,43571,38235,59761,31303,17218,17711,31786,1
18337,9473,52592,2429,35537,11388,25248,50189,0
31419,11862,10884,2503,20543,10129,21741,9027,1
49269,55197,18714,28475,35183,47270,6120,9761,0
14301,41659,5922,21319,8447,61948,38246,17509,1
56130,49812,65430,31942,9428,48722,6614,33616,0
37461,43826,31255,18987,59458,57625,14695,12348,1
2938,9582,13300,12301,14478,5475,11796,1017,0
34011,45124,56385,20811,22682,57615,13471,36106,1
15816,38679,24892,59795,23796,32388,43743,34991,0
58603,13018,43451,49584,19792,62314,54833,26635,1
12545,28645,54401,47567,58752,54826,24292,27982,0
23517,50439,62298,11521,43143,59398,40666,56923,1
25916,59654,54747,14582,45287,53744,35898,60717,0
64459,43685,52750,64877,13765,22472,20846,13155,1
37648,62854,43067,27171,15147,40869,26262,49688,0
35566,30431,32331,5589,62629,25354,64561,27550,1
7858,48659,18839,22777,22309,59114,41121,4462,0
55620,51147,19536,1500,38164,49687,7823,18828,1
16213,61760,60355,21284,54422,41572,52757,47335,0
21867,63285,65175,59000,44028,4429,41566,6383,1
14732,21337,62515,14351,52671,27478,27349,52284,0
16271,56372,27966,6177,21169,50197,58299,29983,1
44915,21446,64884,8331,20999,29517,64693,56831,0
35555,29129,29386,34991,63529,63846,64298,64101,1
41534,20234,25948,35643,51042,50225,60724,61031,0
5838,1740,65142,37950,59576,37618,4098,27208,1
35682,64344,61703,50419,31333,16299,28730,13812,0
62861,2815,37052,7795,25905,5260,65394,36559,1
25035,56995,23517,44833,14870,29058,49000,62716,0
29441,53076,46764,2815,50605,50603,48213,48211,1
13613,53548,5075,9070,9982,62018,58369,12477,0
33458,47025,42754,57872,9648,21921,13571,17682,1
12231,49807,38006,49433,48049,918,60744,21871,0
6784,31879,17194,19012,22954,14019,26119,2414,1
27608,10748,15997,54114,21925,64158,16932,60703,0
30098,62574,6435,27588,27825,40874,33276,29415,1
2257,9992,14074,52694,15915,60126,12249,64300,0
13528,8451,9881,9328,4673,1395,5595,745,1
42256,46382,64554,51789,22842,32611,4158,13927,0
12788,42614,52835,44111,65431,2617,38786,25132,1
36300,15696,37779,30193,7775,18593,45212,58978,0
21074,7466,64311,5870,43365,3012,20344,60889,1
63215,58476,23855,36542,43968,27346,4739,54161,0
48970,18193,7849,36656,41443,51233,63579,37273,1
33192,12576,5427,15951,38043,3951,45192,11132,0
57677,45747,16998,29202,41771,49313,21502,12404,1
17140,61887,53257,41721,37629,21318,45899,29424,0
8655,62472,3110,9482,11753,53506,54727,10540,1
47576,34075,60587,14270,21875,45733,15555,56085,0
12584,20502,38057,60221,42369,47915,24894,32660,1
36615,21952,34773,39771,2258,52891,56007,7310,0
7297,65414,39233,48420,34240,17058,58119,9317,1
14240,47211,55044,32222,57508,50613,36811,43738,0
8056,10571,34386,53856,39210,64299,13875,21554,1
26755,55278,53073,56583,42962,2793,49005,4694,0
57111,9389,33320,8528,23871,1533,64442,41848,1
49744,20367,26411,425,42363,20006,36319,26242,0
31867,61927,65005,12759,33174,49200,36252,52282,1
23732,15965,3250,1708,20486,14577,25321,2590,0
57547,22796,16266,287,57153,22547,47559,16021,1
50394,6020,1172,236,49230,5992,54110,1144,0
2791,31425,5738,25740,7309,7757,28710,29414,1
36781,21781,17809,28912,51772,9701,55992,13665,0
17322,16664,60161,16561,43179,425,690,43952,1
32325,23572,44985,31338,53756,9854,8785,54739,0
1627,14843,39189,28898,40782,18713,16288,59895,1
17749,12712,13594,43736,28751,39792,29949,40898,0
20030,25636,38584,2034,55430,25558,10778,37194,1
29437,18740,59285,26753,38248,8629,15305,36628,0
30514,64032,21183,12646,9613,52038,36114,25561,1
12011,51896,25246,47630,19573,28854,58451,55440,0
14945,57616,20664,12737,27353,53457,56177,24953,1
7614,60980,48938,31457,41620,38101,62346,50635,0
19904,26816,12507,8375,32027,18551,9472,4204,1
6561,48635,31031,32571,24726,49856,42074,1548,0
62448,55788,25727,49652,38799,6168,10780,42379,1
46762,6734,24795,14370,54897,8812,44260,22777,0
26373,64201,17163,54613,9230,12188,40396,38494,1
811,18771,26854,62517,27597,48486,19064,40147,0
45780,35614,47717,51834,2225,16740,14794,28703,1
32853,15758,43272,30256,10589,19390,48603,57144,0
27823,53625,35115,50914,58756,6043,48598,20425,1
5500,32376,24446,59781,18946,38909,27396,46843,0
220,36043,37903,2738,38099,34425,35863,40637,1
34222,28490,39219,60727,7325,33405,60132,29700,0
52076,40173,43415,60674,25339,29167,22401,17557,1
34772,16443,18956,31776,52696,15387,51183,13868,0
4705,34301,50552,19711,55065,51458,38812,35207,1
46441,49511,33523,132,14234,49635,29710,33399,0
27059,47574,55600,8061,45187,42667,53349,50765,1
18623,4996,2046,1834,20289,5294,23355,212,0
60587,63144,45681,23997,24282,43797,6659,61388,1
34682,33999,46003,28338,13513,60029,949,56577,0
46570,58553,3034,27686,48688,34975,20819,26620,1
33379,4248,16934,50696,49221,54928,37627,33838,0
1135,4196,54481,30755,53438,26695,5131,44274,1
49140,40415,64221,57767,17705,31864,8747,7034,0
16580,60077,32872,51101,49324,11568,43625,18421,1
58435,51495,12052,18591,52055,33208,11620,26507,0
12248,10380,45512,18966,40464,25242,1876,64478,1
2891,56904,64986,9958,63121,63662,54531,56124,0
37029,14726,49570,7618,20743,9284,43299,56416,1
959,26293,38243,12275,38620,18758,25866,47760,0
15550,35636,51558,63512,62936,29484,46986,12670,1
2277,49402,64101,24143,62080,40629,51231,42026,0
40743,60917,60142,7907,30153,62230,29394,62477,1
35258,19849,53594,54632,22752,39137,50227,1074,0
21356,50698,49618,16742,37566,34668,38246,32948,1
48681,33317,38054,32168,10895,65421,15372,59662,0
38475,48174,11819,59078,47200,23272,10853,51437,1
17489,26381,65036,52665,47709,43700,9052,13237,0
57092,64807,9497,41042,64029,23925,8739,34123,1
49649,32600,61113,32173,12104,757,48809,37652,0
33023,27923,51541,16166,18858,21045,60908,63091,1
64871,59801,16488,22260,48399,49005,5374,5788,0
62249,65456,6681,45281,59696,20305,3225,43768,1
38519,47248,25309,53610,62634,27130,12007,46007,0
44157,2828,35945,38141,8212,40945,42865,6292,1
9848,23641,57745,54285,51177,34900,31265,13724,0
18713,59023,9056,11857,27257,51422,44950,3377,1
61428,62236,24580,30519,36848,33835,7400,5939,0
48476,36581,11860,58090,37640,27663,13241,52414,1
10549,29875,22849,45682,28788,50881,23942,60211,0
56814,10753,28203,21530,46021,32283,63471,14897,1
63039,8729,47734,39103,19529,47782,54310,8905,0
39678,27172,9386,23858,48724,14102,61658,31128,1
4770,19763,27834,48677,32280,62230,24465,53919,0
17972,47614,40003,19178,55927,62228,65482,54953,1
44985,9070,13423,53685,39894,62171,36055,58842,0
40866,64371,29583,17997,60461,48446,25809,13762,1
