# key_policy=split_keyset rounds=5 n_pairs=10000 seed=42
c0l,c0r,c1l,c1r,delta_left,delta_right,v0,v1,label
64101,17309,29755,45361,36446,62124,47608,50442,1
63997,13440,28002,48859,38047,35419,52605,54201,0
11254,43632,60336,24247,49222,62663,33158,46343,1
52651,51555,43594,32085,26593,46134,1224,55071,0
35250,50783,64568,44775,30090,26808,20461,21215,1
11580,55698,9216,15963,2364,59337,62638,6747,0
39247,48817,52168,65156,21127,16437,10238,13644,1
23473,14921,18389,33313,7268,47208,25080,50676,0
41889,12816,10239,35372,33886,47164,37297,44499,1
25456,12502,64907,32811,40699,45309,21414,32160,0
59919,16397,9009,32066,51518,15695,43522,24179,1
46323,52776,51427,40078,31760,21158,31451,21613,0
19591,61350,54121,13530,40942,56188,41761,59315,1
10711,56937,31903,21355,21832,36098,63422,12276,0
18250,36892,28348,50408,10742,21748,55126,43604,1
25529,29397,5513,147,30256,29254,4460,5402,0
9521,56395,54155,1939,63162,56280,63866,54296,1
2631,64007,48726,4122,46097,59933,61504,44620,0
45421,5881,13217,43111,33484,48798,42900,39878,1
11259,46556,19947,18639,26128,64787,40487,1316,0
47329,49055,52511,38611,30206,10572,1918,23500,1
46273,14447,28618,32927,56075,47344,36014,61269,0
16092,11570,38534,59850,43098,50424,5102,32588,1
34733,1027,58598,438,25419,1461,33710,58704,0
36092,34931,30473,47864,64501,12939,1167,52721,1
1888,1944,54016,50112,54368,50264,248,4288,0
11004,38286,42082,34675,36510,4861,49010,8977,1
59793,724,38951,11115,29110,10687,60229,45900,0
10567,43766,49045,24726,38610,51808,33713,57091,1
34094,6194,36894,15335,5424,9173,40220,44025,0
41068,5752,24658,57940,49214,62508,46612,33286,1
6544,50139,60555,54677,62747,5710,55883,14622,0
4976,62801,26906,48057,31338,20200,58913,53923,1
60531,18733,43238,11316,17557,25881,42334,34002,0
17950,47131,55376,7015,40526,41852,65029,49975,1
664,12944,19515,61935,20131,50047,12296,48596,0
40349,50047,1651,27683,39918,44892,24290,27216,1
16700,60224,25633,35637,9501,24693,43644,61204,0
48280,33941,38058,47236,10290,15377,14349,11310,1
36724,14602,59787,22685,26367,24983,46718,45334,0
3240,64145,58166,333,61342,64476,63033,57979,1
38601,49500,11384,16847,47793,32915,22421,28087,0
58246,55168,35140,18912,27330,40544,13318,49316,1
18741,50344,45597,53463,64296,5247,36253,25290,0
39920,56281,64834,38969,26290,17376,16425,25979,1
18503,60983,51746,14639,33381,55064,42608,62221,0
61733,545,32459,59773,36846,60252,62212,38838,1
46274,15738,44774,6783,6692,9989,35256,46233,0
61125,37741,44775,26365,16418,62864,32168,51226,1
62156,6084,54967,65346,9339,59526,58632,10741,0
56978,14942,3264,54556,53842,61250,58572,55772,1
15039,40100,52248,51233,63143,21637,42523,1081,0
50393,1716,65339,51509,15330,53121,49773,13838,1
43121,39913,26631,16468,49270,56253,13208,10323,0
21980,35329,17882,13877,4102,48180,57309,29679,1
36738,31133,61158,59242,24932,40695,63007,2444,0
21464,23060,40882,13021,52330,26825,2508,44399,1
44875,7289,7553,44579,45770,45658,45874,45986,0
2481,18534,56243,63078,53762,48640,16855,11733,1
63590,36797,62386,27884,3028,58193,30683,40798,0
38650,13778,15132,9638,44518,4212,41768,7866,1
62174,8069,8489,17817,54263,23068,60763,25776,0
7506,41588,51381,39761,54759,14629,48934,21476,1
10642,55525,8111,36376,13885,22269,61815,37303,0
63757,57999,43187,10176,20926,50511,7042,36723,1
60839,14114,35209,11529,25646,6699,55941,42112,0
350,18555,33291,24842,33621,10609,18725,58113,1
1695,50003,61692,60150,63075,10661,50636,6666,0
60876,9250,44846,19153,17122,28403,51694,58879,1
60474,8611,35393,45825,26235,37538,52633,14656,0
24222,22264,20373,38721,4363,49593,2150,55508,1
52959,34824,10638,24788,59217,59612,18135,18778,0
59486,23302,28172,57622,34386,47632,45912,36634,1
2927,17439,17601,25217,20398,9886,20336,9792,0
2182,28947,40580,4915,38402,25120,31125,36279,1
18968,31590,7660,50426,22516,49052,12670,55574,0
14078,42907,51440,58534,65038,17213,37221,11350,1
20444,23415,3589,8393,16857,31678,5291,11980,0
29676,21885,44635,13934,56759,25363,9873,38965,1
56392,54892,61262,64595,13062,10815,2596,4893,0
61226,65315,34040,24707,27602,40864,4105,58491,1
63445,57844,10365,46213,57256,21873,5665,40184,0
28587,39128,28249,50552,498,23968,63347,43809,1
56508,14899,54979,36363,2687,46136,59023,22728,0
31177,17144,63967,46684,32790,62628,15153,20355,1
50742,16755,44226,39222,27380,55365,34629,13812,0
62078,9738,23781,57504,44699,50858,54388,48197,1
13875,22542,49093,19187,35318,4861,28221,62774,0
55786,42933,12784,6957,59418,48280,32351,10973,1
28036,61879,57909,42400,36785,21527,39987,18325,0
26350,30439,1924,31087,24938,3976,4105,32491,1
45166,46418,14765,21517,35267,57695,1340,28064,0
22787,27852,20513,14431,2338,21651,13775,26750,1
48441,3411,49769,6073,32592,6890,45162,54736,0
33126,46847,2332,33447,34938,13400,14233,35771,1
39037,26155,23541,30245,50056,4110,65110,11728,0
33097,6130,54223,22630,21126,20372,38587,35753,1
43086,33374,47523,40833,4589,7647,10768,9762,0
34529,32552,20167,60317,51238,38069,63945,42330,1
39880,47002,41912,33032,14448,13970,11346,8880,0
47822,30353,63524,28937,17130,1944,52319,35117,1
12350,42241,36041,16957,48375,59196,38207,52980,0
26637,59839,62523,45563,39990,22596,33202,17856,1
64619,58990,15908,45102,49743,22080,6661,36362,0
17366,24389,16443,49670,1005,40259,7315,33341,1
56310,4203,10055,14140,64689,10071,52125,4219,0
28857,52692,43103,41344,55526,27732,48493,2527,1
64689,60419,57600,3786,7601,58057,4274,61386,0
38646,1047,60104,9387,31806,8380,37601,52835,1
25738,2118,48600,2069,55634,83,27852,46541,0
34109,3715,9511,55915,40986,54504,35774,65356,1
45206,40544,55030,22615,26208,50743,12022,36513,0
7759,16542,33777,49602,40382,33116,24273,16947,1
13179,3038,22408,8991,25843,10433,14501,29847,0
22198,62299,27339,50867,15485,13800,42477,44152,1
32980,23287,6488,9482,39308,32765,55843,15442,0
6420,36695,32950,19110,39330,50673,38467,51728,1
44991,8730,32798,41214,12193,33508,36261,8416,0
27626,15627,42277,38006,52943,43389,22241,12627,1
56564,22996,9094,49935,65394,39643,34080,57481,0
45593,180,16844,25650,62421,25734,45741,9726,1
43823,32909,61867,12543,23172,45170,11170,49492,0
63354,51012,42246,37249,21116,22213,12350,13447,1
62423,48659,6292,51400,60227,30427,19908,53340,0
12899,34462,37929,31846,42570,64248,46333,59471,1
2623,8521,40574,14046,37953,6039,11126,43168,0
42365,5954,62839,5113,20490,1211,45631,59022,1
56853,40057,24760,58567,48813,30910,17004,33919,0
53217,11668,4664,40477,56793,45961,57973,35877,1
32082,18810,36981,44174,60711,58868,13352,15611,0
14922,54229,23180,44721,24774,32100,59807,62525,1
42693,25389,61367,47014,18802,54411,50664,22545,0
49038,9142,10072,53122,39126,60468,39992,59610,1
16010,48006,31652,16765,17710,64251,34060,15065,0
26811,32061,50,49781,26761,48968,5510,49735,1
41024,36391,61360,56299,20464,21964,11879,13403,0
29440,61414,46351,47909,50703,21699,40166,3626,1
8941,27216,29863,28743,22090,6679,18621,1248,0
35029,51061,22122,38378,57023,21151,20384,50048,1
35033,10119,46690,21894,16059,29185,44894,58340,0
53998,40216,22028,9464,34018,47584,20470,29428,1
59198,4531,11832,10022,51462,13973,63117,2334,0
38202,61703,42668,4147,13206,57652,25661,46751,1
59024,47471,58726,29293,1014,51970,24575,38667,0
47137,61437,4631,37210,43574,32423,22492,33613,1
32611,7065,45754,13806,52697,11895,25850,34644,0
36118,63657,64803,13390,28725,52455,30143,51565,1
45467,37144,35478,17695,15117,54279,8323,53129,0
648,20573,33474,17478,32842,5147,21205,50820,1
5239,13007,34937,45467,39950,33620,9912,14818,0
44373,10282,36823,65419,8834,55201,34175,28764,1
7587,41147,18064,29327,23347,53812,48408,13343,0
22535,22717,54745,39281,36318,49612,186,19624,1
35781,11633,5212,42813,40857,35404,42676,45921,0
6193,27444,59355,41068,65514,52056,29445,18359,1
43539,12692,24289,18445,62706,31129,39815,5868,0
50129,45540,19343,11640,34910,40092,29237,26359,1
26832,52110,16949,9816,10981,60886,41822,25709,0
32589,42139,63663,30667,34786,54096,56278,36708,1
19063,14601,57510,55066,43729,60947,29566,14268,0
49089,27348,15779,57426,33378,35462,54549,56817,1
19480,14478,31331,6864,13947,8798,29846,24755,0
163,13238,18425,33005,18266,45915,13077,50964,1
16367,47887,23422,9094,25745,39049,34016,30968,0
35395,42562,44134,64388,9765,24006,11265,22498,1
1702,22252,44396,39286,43978,53146,20554,13338,0
40542,38640,21524,45064,51786,9976,2222,58396,1
20754,29909,7072,25868,19122,4569,9671,32428,0
29395,15869,4704,11645,24755,4224,20270,16157,1
3372,53239,23959,11729,20667,57894,49883,28742,0
2784,21425,42654,62285,44158,41212,22865,21971,1
63279,20071,62834,22241,605,6278,47432,41875,0
35853,7627,57360,29555,27677,28344,37318,37731,1
3063,51088,45343,31189,47848,48709,52327,51402,0
61299,52018,46849,8063,22642,54349,9281,43134,1
18142,4627,6291,12873,24141,8282,21709,10970,0
13709,8234,62931,31878,49246,23724,5543,35157,1
16478,62516,8453,15122,24923,53030,46186,6679,0
50603,64208,29042,61934,46297,2878,16251,32924,1
44323,1440,29862,31971,55685,31043,43139,2117,0
53777,9231,23791,52739,36606,59916,63006,37612,1
16541,34450,847,22838,17362,57252,50703,23161,0
59757,14839,29327,63143,39906,53072,53402,33832,1
47850,43058,5005,5324,43367,48382,4824,1857,0
28266,17257,35396,23429,58414,6380,11523,53697,1
38474,28832,26718,61137,65044,40561,59114,34447,0
60347,11734,21921,50958,48666,60120,50797,37551,1
37482,9949,61635,38244,25257,46009,46263,26023,0
37727,58348,50473,57736,22134,612,28851,9377,1
15395,64960,54509,963,59598,65027,49635,55086,0
5749,32639,22035,17226,16486,15413,26890,5465,1
58545,15571,61688,34737,5193,47970,55394,30537,0
25727,31184,15408,20115,22607,14147,7599,29347,1
32718,58454,63165,26131,35187,33349,39832,37038,0
32717,51421,61760,13280,36493,64317,46864,49824,1
50149,57614,8310,998,58259,58088,8939,9104,0
26357,55909,9959,28309,16402,46320,48272,18546,1
61662,62350,30740,13204,35018,49178,848,19328,0
53819,65398,46113,50686,26138,14984,11597,29151,1
44618,33696,34177,30407,11211,62823,11754,62278,0
1025,30670,25855,17394,24830,13372,29647,9997,1
12980,16812,19309,5551,31193,21507,29464,24258,0
61113,51862,10839,8954,50414,59500,9263,2221,1
18783,28623,22791,53240,4184,41015,9872,38655,0
51171,27910,45797,42785,29958,51751,43749,5572,1
8619,24727,59973,52897,52206,44598,16700,9444,0
38880,22108,12766,11665,42558,31693,49596,7247,1
13659,5161,26249,10185,21458,13280,8562,16704,0
6710,49998,40476,3046,33834,51368,55672,38394,1
49635,55002,31128,39371,47227,20241,5945,57427,0
56523,24388,21493,63448,36670,43164,33679,42029,1
48448,53312,23262,47472,59294,26928,27904,58286,0
57498,39545,1132,12877,58614,43060,31459,13857,1
36375,45672,35429,64988,1138,20404,15487,30649,0
31793,10831,52719,42707,45534,35996,22142,27452,1
32664,52783,38327,59641,59951,9942,45495,32078,0
41623,27301,60314,4110,18701,31403,51250,64404,1
12018,34916,16270,36782,4476,1994,42646,45088,0
61880,1936,14730,21409,51250,21553,63016,27179,1
50038,23366,43997,13510,26795,28544,38960,40731,0
49134,32716,56244,18180,25690,14536,49186,40112,1
52995,62331,37926,2846,23333,63589,15480,40760,0
2574,39942,53880,53266,55414,19476,38408,618,1
9398,50103,3236,57053,10258,7530,59137,53881,0
10690,30838,13897,5100,8075,27546,20916,9637,1
63487,59699,14708,24054,52875,46277,7884,25730,0
56958,9855,22568,56459,34390,64244,63489,33955,1
64888,56327,25261,40413,40917,16858,8575,65392,0
976,26232,53710,10388,53790,20204,26024,63834,1
59824,26703,41441,64727,18513,38040,33279,23862,0
61191,12158,18233,43922,43070,34028,49273,60587,1
44319,35971,30993,61702,54286,32133,8604,34839,0
56630,42662,29612,27871,44698,51833,31632,8051,1
34980,8649,1203,59807,35863,51286,43373,60716,0
43964,49148,17254,35764,59610,13384,5184,51410,1
59882,16017,22266,10516,48912,6021,55163,32750,0
53274,61419,26312,23994,46802,45649,16369,15218,1
64199,8049,14387,45800,49908,44441,58806,35547,0
54477,33486,10611,30214,64958,62664,22019,24437,1
48891,18784,2179,14868,46712,29556,63387,12951,0
29595,25668,35109,33720,64190,59388,6111,2717,1
27883,61475,16779,35298,11616,31169,40136,51305,0
607,15088,54507,19226,54964,29162,14511,40945,1
13123,52436,51810,32188,63777,45416,65431,47070,0
15295,3830,40933,34542,42074,34840,13641,6411,1
60611,44533,18892,35447,42255,10114,16694,50107,0
58941,22704,64943,13505,7058,27761,48781,51566,1
48832,14986,22056,61924,59624,52078,33866,42956,0
17412,18693,51834,39737,36478,53820,3329,20803,1
41273,6435,26658,10909,51483,13246,47130,17087,0
6984,28824,38242,47824,36394,51784,27600,12210,1
3898,22696,28745,27666,32627,13498,22418,7259,0
694,61454,55732,61436,56066,8178,62136,13896,1
64615,21790,409,11633,65022,30831,43385,11496,0
19848,14090,26537,31016,10785,20002,31362,7809,1
21711,47020,856,57919,22423,21907,58211,57703,0
2561,9553,35672,35098,33113,44107,12112,578,1
61214,59198,21175,25244,48553,34210,2080,12331,0
14528,12899,28970,38779,18922,42264,2723,58961,1
43027,13799,32124,22667,54639,28012,40436,9719,0
40431,63067,10269,3867,46578,63808,27572,9990,1
61974,13956,2884,9495,63826,5011,50322,11859,0
57125,15108,9456,4737,64469,10629,58401,13937,1
21670,53082,10229,28921,29523,49059,39932,22284,0
1140,53861,36234,26425,35326,46428,54801,60083,1
64498,4673,29090,16037,35408,11492,59827,20231,0
60873,61734,17399,5018,44606,58044,7407,20589,1
61088,58791,65419,49950,4395,9913,2823,15509,0
51786,23759,28215,44798,42109,62001,38533,49353,1
27288,49952,45999,15265,55607,63617,43448,34830,0
11323,54434,16501,62590,27726,8412,63641,46091,1
54519,24223,7206,46201,51409,60134,35432,43103,0
11447,25071,47789,56116,38426,47835,19800,24985,1
16994,45515,14817,29637,31619,49678,62377,18980,0
22564,6577,13962,54270,28334,51791,16789,58740,1
20932,48793,47048,58765,58892,23316,61277,21061,0
45387,65439,43833,3763,6770,61740,20180,42378,1
62026,5950,62321,46292,315,41962,58740,18341,0
16411,44050,60529,17418,44138,59416,60425,43131,1
28943,18450,20770,42302,8237,60716,14621,62492,0
22047,49575,56813,12007,35826,61248,38840,62218,1
884,47934,51915,20081,51647,62799,47178,33978,0
40497,59056,28123,25561,62442,34153,30849,3586,1
21639,24026,45216,22469,58407,2591,2397,59237,0
62410,40731,28640,49091,39978,8408,27857,53283,1
35509,929,50899,33529,19558,33112,35092,17450,0
61922,3983,3052,63891,64014,63004,65133,62079,1
46599,5602,19011,46329,64580,41243,41957,65210,0
62726,42632,16748,30320,46186,53496,21390,14108,1
40016,19375,8179,13282,33699,30797,55295,11281,0
9173,60498,42675,37908,34150,30790,53127,12967,1
7433,25797,16164,46571,8749,53550,31180,35535,0
40644,57472,170,41644,40558,16940,32324,41478,1
19052,826,49431,38854,35707,38140,18774,22225,0
63084,64962,26614,20554,37274,44424,2990,14268,1
27856,18899,39457,37584,63217,56067,9475,2289,0
44699,35255,7645,3715,45894,34612,10028,4958,1
13542,10491,38858,56444,41772,62599,7197,19382,0
20930,48723,25572,16407,12838,65092,61329,9203,1
52655,49994,40765,65340,21138,15478,3813,24577,0
57128,35886,12494,18266,61414,52084,21254,30612,1
50632,61310,15515,22729,63827,47031,10934,25682,0
2111,64503,29217,62827,31262,3740,62408,34634,1
24796,55390,6606,37617,30994,19119,47234,35647,0
49042,61452,15744,24252,33298,44720,20382,25404,1
63640,1941,37525,33882,27149,33743,65293,5839,0
27686,46988,64660,50033,37042,29949,56234,16357,1
4119,45917,48773,18081,44690,62972,41802,63524,0
10187,6135,21553,26844,29690,32555,12348,15597,1
28835,43933,23284,7588,10839,46649,56126,18256,0
25625,56720,44779,17200,51954,40608,47497,60891,1
59614,63917,35060,50773,24618,16376,4467,20129,0
12091,61763,27889,59098,17354,6041,56952,35371,1
14675,61408,19448,32237,29355,37389,54963,13845,0
25137,40774,51735,50146,43046,23716,64887,2549,1
18139,35300,25166,42980,9365,11776,53055,50602,0
53146,64071,39776,575,21754,63608,13789,39263,1
10867,13326,26898,3715,17249,14989,7805,26513,0
64946,34289,42904,41929,23082,9784,30787,1105,1
29352,50026,51609,55638,47921,6716,45506,4303,0
21407,14471,20137,56364,7478,58539,27416,37509,1
60899,59488,12197,60108,49734,684,1411,50537,0
30917,22717,40971,15042,55502,25215,8312,39625,1
62763,28089,27986,25139,39033,3978,39058,3937,0
6672,27750,26445,4248,32093,31998,30326,30677,1
30999,33991,40427,18860,58620,52587,64976,54343,0
52054,55728,23888,35588,38406,21172,4838,54868,1
3339,30933,63775,56224,62484,41845,30174,8895,0
21002,7677,63871,29290,43893,28567,20471,35605,1
60773,3648,57246,22232,13051,22680,58149,35142,0
13446,55872,33108,46049,46546,27041,61126,12981,1
37665,1724,51916,52722,23021,52046,38301,1854,0
45941,1775,22519,19980,58498,18659,46490,6651,1
56623,22314,20946,24954,36093,13904,35333,12456,0
5987,49437,59177,3556,61514,52473,54910,60109,1
48703,40127,53874,31192,27725,58727,8832,43946,0
17437,11388,59371,2872,41974,10052,26721,60627,1
20191,53729,29372,55684,15459,2149,40766,43832,0
11789,34679,3483,16480,9110,50967,43386,19963,1
18819,46969,27163,64883,9112,18954,65274,38760,0
1745,1476,18207,2248,16846,3340,789,20439,1
55758,19508,26610,23818,48700,4414,38394,15096,0
61933,3230,6983,62198,60074,65128,64883,59825,1
15004,32305,52647,15767,63291,17318,17581,61488,0
6020,22577,37242,43629,34558,62044,20405,15127,1
32758,18643,9607,40991,23153,59596,14117,34200,0
60465,36209,13907,62225,55906,32352,24896,50498,1
30001,57853,33255,61719,62678,4330,38092,28912,0
1550,23171,37416,18982,37926,4261,23693,55310,1
18074,54646,6300,37861,24070,18067,37868,35705,0
64140,55052,2690,35744,61454,23724,11648,33058,1
39238,63717,2501,39134,36995,24635,24995,37147,0
63038,18193,24991,1827,38817,16434,45359,26300,1
8296,35563,32522,38151,24418,8172,43651,59917,0
42968,37174,34802,58398,8234,29992,14062,25580,1
5107,50665,22601,55554,19386,7403,54810,33099,0
1620,21732,41058,46656,42550,58020,21168,5666,1
10737,62156,8909,39204,2876,27624,56125,48105,0
3363,40838,48977,10742,45682,46704,37541,38567,1
6745,1008,46079,2694,43430,2422,6569,47481,0
16635,4087,58161,2207,41930,1896,20236,60334,1
13577,15186,53994,17660,59363,32686,3675,38422,0
35443,34248,8797,57716,43054,25788,4027,49961,1
3670,44407,20499,65361,24133,21030,41761,44866,0
9006,46735,50332,58847,59314,21328,38305,8515,1
11792,49232,24520,9466,29144,58538,60992,31538,0
25450,61314,58204,15158,32822,54452,36072,55402,1
32784,41850,43782,26111,11030,50821,9066,52985,0
61371,12857,20889,39160,48674,43713,56706,51553,1
36008,17742,47809,35294,13929,52368,51686,13087,0
6208,55996,26118,4425,32326,52213,49916,30543,1
32014,34123,35355,48160,63253,14699,63557,13883,0
42504,5751,7222,16603,47678,22188,45183,23789,1
27524,55758,33512,24232,59756,34662,45642,56384,0
24285,21142,64100,21121,42169,23,3147,43237,1
9469,3843,16321,64779,6972,61960,11262,49866,0
23002,3449,37856,31633,51770,30440,21667,59505,1
4174,35010,12263,22617,16297,53403,39052,30654,0
19950,39582,55740,17374,37970,55616,55152,39522,1
3393,29906,27092,45093,25749,50423,31123,55793,0
38919,29001,10016,19724,48935,15429,59726,27180,1
30065,40257,41475,36179,55154,4114,59440,12112,0
2742,22616,33964,39472,36378,49768,21230,7836,1
13513,60869,21752,48415,24625,20698,55564,59879,0
23308,9787,46922,63406,60486,53653,32055,16612,1
3542,820,15502,48187,12632,48911,3810,32949,0
10011,64717,55641,42509,65090,23232,56278,32596,1
50783,54653,5953,30528,53534,41533,4898,24577,0
54245,53317,17164,38554,37097,18143,928,54678,1
64360,27349,13309,22622,51349,12939,37309,27555,0
32231,62595,59393,3479,38374,63764,35172,58774,1
4139,37935,37293,24722,33158,62653,33796,61759,0
38348,12458,4042,56942,39430,61124,42342,53668,1
38343,51453,37165,57889,1258,10972,23866,29452,0
57340,53164,17906,2304,39438,50860,4176,19698,1
23077,37467,59094,44872,48371,15635,51326,18846,0
21686,60171,55976,14807,36382,53980,49085,58239,1
62770,36377,9452,2449,53726,34696,31531,11645,0
6349,29804,4135,20628,2282,9464,27809,16563,1
31807,5747,59294,25389,39841,30046,27212,33971,0
50913,46794,50923,31232,10,52426,28715,48363,1
55031,14380,43865,58007,32174,55995,61147,18894,0
6632,21901,39358,47592,32854,60517,19557,8278,1
52082,39566,60072,53782,8666,18584,20988,14526,0
26556,41946,14366,47242,24482,6992,50278,32916,1
27198,62612,51512,58926,41734,4794,40618,12054,0
52072,2737,11878,8876,58638,10269,49625,3274,1
2673,63876,62744,162,65385,63782,62453,62906,0
29387,3519,44253,36779,56854,33300,32628,9078,1
25492,61352,38276,2097,62992,59289,35900,40373,0
53299,52346,53265,17146,34,36480,7241,37611,1
5709,52706,47901,44705,44368,25411,56239,5564,0
19722,49738,53008,5138,33306,54872,36672,56066,1
30849,28814,58971,64935,40666,36137,2063,7164,0
2623,2962,7305,18741,5814,17063,429,21948,1
51400,21449,46341,4940,32205,16517,39681,42569,0
40479,8194,51497,26017,22326,17827,48669,44168,1
46501,17073,51611,30392,31806,13321,63252,48931,0
25191,52401,20569,6813,12862,54828,44758,19140,1
41873,8944,15243,62510,38938,55006,33121,53157,0
24382,37047,54568,48707,35350,12020,53129,27499,1
37634,25090,60819,52364,32401,44686,61696,8479,0
18885,27441,17319,44512,2658,50897,8948,60999,1
62944,65031,9992,44701,53992,20634,3047,35221,0
52256,2012,16858,55012,36346,53560,52220,38718,1
28465,25361,35689,36804,58456,60629,3104,1197,0
21289,3011,54643,55595,34394,53992,22762,3160,1
32841,55218,61066,24210,28355,35104,22523,45080,0
21544,39688,43986,12400,65530,43896,53024,39842,1
56738,45905,48810,30294,25352,50439,28403,51452,0
45486,759,564,34559,45978,33800,45913,33995,1
43850,2137,44196,33017,2030,34976,41747,11357,0
43179,18997,62480,46761,23739,64668,58014,17081,1
62688,13136,10803,46843,57043,34219,51120,40136,0
51227,7160,26685,63324,40998,60580,54243,40801,1
54472,22434,57718,42696,13758,61802,33642,18366,0
44840,11673,581,11191,44397,1582,33457,10738,1
51828,59514,41917,62968,27081,7554,8718,22085,0
62966,64044,48444,65060,18634,1032,4058,17176,1
35387,6280,46232,28544,16035,30472,37555,56088,0
62845,38410,1879,28898,61994,59112,25463,30645,1
11044,20050,31052,17661,21096,2735,25974,15793,0
20163,32008,50993,63512,35314,34064,13259,16169,1
30353,63834,61992,13733,33977,52479,36811,51085,0
3713,65136,50475,46009,52138,19913,61681,30354,1
3893,52162,64564,25173,62209,43415,50423,40545,0
7111,22482,31025,47493,25334,61015,19477,49332,1
26515,3547,28536,999,2283,3644,27208,27807,0
4050,25012,58383,3178,60381,28126,28262,59493,1
17367,20023,60606,13523,44905,31460,3552,55405,0
9751,33562,57373,4418,50698,37464,42253,61791,1
43333,45889,47944,54554,4621,26203,6660,28242,0
41630,42836,53460,14620,29258,40520,1482,59848,1
48879,45354,36256,30647,13135,50845,4037,64023,0
20229,15609,49027,24892,61574,24005,29692,57023,1
16297,63477,11666,60970,4667,6623,51292,50104,0
36538,39916,14544,24932,46698,64136,5462,22964,1
8259,62814,38815,27230,47068,40704,54557,64961,0
21681,56226,1239,48918,20582,25780,36627,48065,1
50015,45982,52899,25911,3580,54953,28865,43924,0
32926,18611,55695,61171,22801,42560,51245,14204,1
57527,3891,52051,36665,11236,32778,61316,17514,0
55853,44127,50116,36548,6633,8859,30322,19712,1
48572,27217,52978,31949,29518,5788,55277,45631,0
64470,34926,28096,47802,38422,13012,29624,55162,1
30772,58409,63589,28934,32849,38191,39965,35171,0
42294,60116,14936,16649,40814,43997,20450,31569,1
43186,56974,46852,14302,8118,59728,30268,32986,0
34259,20291,62741,45780,28870,64919,51856,18369,1
33914,47311,9948,43167,41638,4176,15541,36419,0
64775,7671,19789,41295,45130,48312,57584,60418,1
45460,64503,53446,5329,24914,61222,19043,50199,0
60229,44162,54374,39662,16163,13932,18375,20104,1
43791,44419,1460,54949,44731,31526,1676,54033,0
7424,43764,37222,60016,35942,16516,47092,31510,1
6576,60305,15886,21761,10174,48784,61985,27407,0
42883,59782,16333,34218,38990,27692,19973,47719,1
60377,15520,24169,64685,46512,49165,55161,41668,0
46986,62183,53144,24135,30738,44192,17773,37343,1
3271,23292,14831,37646,13608,51698,22075,43745,0
60603,46804,12949,11689,56878,39805,23151,7996,1
23658,804,62013,45878,44631,45074,24398,16651,0
31270,22787,17614,31954,16104,9681,8997,14364,1
36864,21064,5823,44731,34495,64755,49736,47108,0
16193,64284,21367,37784,27702,26756,50269,49391,1
35267,30904,11898,49676,42937,47796,61819,60534,0
56300,31692,45838,24476,26850,9296,40992,60562,1
38467,25342,20336,2539,55603,27413,62653,18075,0
50270,56343,27296,5707,44798,51804,6217,31979,1
19492,52914,7721,28670,21005,41292,33430,29143,0
44488,8418,58762,64562,18498,56528,36138,6584,1
26571,64833,20266,60167,10465,5702,39562,42029,0
8100,19594,29602,17487,27654,2245,21294,14317,1
30292,56632,13289,19033,17853,38753,43884,31152,0
29590,30291,33426,53759,61700,42924,1477,21357,1
54968,6876,8905,23205,62577,16505,52324,30828,0
64989,55029,23943,573,41050,54472,11048,24506,1
57868,13267,21290,54854,45350,58773,53727,34156,0
60896,22623,42918,50987,19014,40820,46527,24717,1
9083,10204,24536,39827,31907,48207,1191,50251,0
15227,61671,39539,17096,41224,45615,52124,55483,1
57926,32707,40443,3886,32701,28909,40325,37589,0
12835,61409,4867,57636,8480,3781,56770,61991,1
55158,32804,24288,27206,35222,60002,22354,13478,0
12218,31271,48452,50299,37630,48732,21917,31039,1
21504,10516,18859,31087,7595,20603,32020,12484,0
22795,61359,35185,886,53370,60633,46756,35335,1
40860,42134,4207,13569,36851,37271,15114,9582,0
28549,44020,20272,42005,8373,4065,50289,60197,1
31794,46202,64559,42939,32797,5057,51272,23444,0
43595,20073,31001,6777,54098,21520,58402,25440,1
58908,21232,12237,678,51665,20566,46316,11627,0
40361,36723,49647,38838,23622,6341,4826,22105,1
8533,60601,24421,50835,32304,10794,52716,39414,0
10546,51775,28016,37485,17474,22610,58125,65309,1
28879,15157,56221,40673,43858,42452,19450,17788,0
56803,19435,63381,42045,10870,61398,38408,21416,1
43931,22613,35337,44762,8594,63119,62414,9427,0
38337,61775,2683,37415,40890,25448,25742,39004,1
58985,12657,54416,41813,13049,37412,55064,30661,0
44729,64748,63831,32625,22510,33693,21077,34342,1
5602,18640,7294,63438,2460,48926,23858,60336,0
59214,53425,10108,52353,49202,7216,14335,60413,1
51480,40518,12236,21482,59092,52652,22366,31782,0
20819,18308,61605,39600,41462,56628,5847,27157,1
51555,27778,15885,18995,63342,9905,42465,29758,0
46688,10330,58398,58966,21118,52748,40506,584,1
51638,15467,61160,22781,10078,25750,62941,46613,0
42296,26580,60794,41783,18498,50403,49900,20045,1
43258,27663,29219,55591,56025,46376,50421,43780,0
52058,59518,19872,8130,34554,63420,8996,21090,1
9614,30835,26630,4433,19848,26914,24061,31063,0
3994,39729,50084,31581,52286,57452,38059,47353,1
48457,43374,35049,5098,13728,47748,5159,39683,0
8316,47700,42082,13016,33822,34956,39464,38586,1
12452,58374,39945,43265,44205,19719,54434,13576,0
22109,21721,60991,47129,47202,60608,644,22054,1
21067,34452,55132,38343,34071,4947,54495,17051,0
