# key_policy=per_sample_key rounds=6 n_pairs=10000 seed=100005
c0l,c0r,c1l,c1r,delta_left,delta_right,v0,v1,label
7812,30046,62248,4752,60844,26574,27610,57784,1
50520,15723,46395,26668,28771,21831,63539,56599,0
55929,16983,29757,42578,44612,58373,38958,53871,1
25239,64985,23826,16693,16261,48364,40782,7207,0
19083,49789,58231,39184,43516,23405,35062,31335,1
22943,40397,13625,15753,27814,41028,50258,2224,0
45343,56664,45729,128,958,56792,27719,45601,1
42489,26433,2036,48230,41485,56103,49848,48018,0
39937,46415,6388,48103,34037,3752,10574,41747,1
2232,44272,50564,62628,52540,22612,42056,12576,0
11484,59008,27544,12343,18244,54967,51804,23471,1
25400,20638,51927,8786,43503,29388,13222,59525,0
11735,24217,49372,6689,60683,17592,29518,56061,1
64768,64812,32926,14663,32158,50283,44,47577,0
51328,65359,29527,19545,48087,45846,14287,16142,1
34804,41347,9965,46356,41241,5271,9847,37881,0
61788,3832,55151,21198,9779,23606,65444,34209,1
24850,31255,3093,25861,27911,7954,6917,26896,0
26970,49426,61205,27782,34383,44436,43080,33683,1
7306,28341,1126,28172,6380,185,29247,27242,0
61753,55617,15648,64137,52249,9160,10360,51113,1
34210,20706,50675,3920,16465,24498,54592,51875,0
17873,52505,2605,45077,20476,32012,35016,47672,1
38390,23679,48489,27483,10399,14116,51593,54834,0
9671,34652,46876,56384,37595,23324,41627,27484,1
5938,40876,54122,60373,50264,29817,34974,14527,0
32665,13227,20842,57416,12019,54243,19506,45346,1
56953,10625,7413,53169,49804,58928,63480,54084,0
52563,1553,54587,11693,6248,11196,52034,63638,1
20041,8199,15927,64709,28798,56514,28238,49906,0
60499,22800,17443,17309,43120,6797,46403,1982,1
39166,26814,37362,4047,2316,26481,61504,40509,0
13970,32530,30434,12117,16496,20551,18816,22967,1
44615,26260,37786,10901,15837,19457,51411,47375,0
28794,15799,54670,23378,42484,26341,19917,36572,1
52348,61333,36321,50739,16797,10662,9193,19410,0
18498,55168,64730,47211,46232,28651,40898,17585,1
24121,17870,33909,41952,55884,58926,7159,10133,0
28100,43600,49590,27333,44146,49301,51092,43891,1
55410,44574,34680,17833,24330,60343,30316,49873,0
64301,61345,26107,42859,40662,18634,5260,49808,1
2349,35813,58327,40938,60154,5135,33480,31805,0
47335,36327,22630,65509,57473,29186,13568,42883,1
23836,21075,3049,2570,22261,22617,3919,483,0
54271,44829,26744,46026,48007,7383,31970,56242,1
54701,61707,8183,25231,51802,37764,9382,32120,0
13995,32514,28883,41767,18040,56357,18857,54260,1
65400,47133,52775,52459,12639,29942,18277,716,0
36560,3818,40685,37364,4157,40734,32826,3865,1
48890,49179,4860,49735,44038,604,32481,53435,0
31644,23482,58890,56175,40342,32981,8230,15717,1
14634,64265,9388,51041,7558,15464,49699,58317,0
7677,35972,45420,39719,44177,6051,37241,10827,1
52515,25547,19842,55816,32929,47555,44776,38794,0
36023,25702,32359,13781,62160,20915,59601,19378,1
13883,47157,19731,15191,31528,33634,36366,30276,0
46777,10078,30202,9551,49987,529,37351,20661,1
43031,15521,65224,2901,22239,14324,38070,62877,0
47829,62259,22333,65435,60904,3240,18918,43174,1
63831,20666,14871,26142,49984,13988,43501,23561,0
55106,35016,10494,24213,65468,54877,24458,30315,1
41662,31897,43590,7631,2296,24918,56871,46985,0
13173,52781,51234,473,64343,53236,64856,51707,1
14466,6831,8334,36218,6156,38869,8749,44532,0
1712,11818,1320,22338,920,31080,10394,21098,1
7537,24145,24079,47598,17278,59327,17184,59361,0
6175,63254,61379,10632,63452,56990,61193,50763,1
55531,50877,55263,12093,3892,59776,7766,63714,0
12753,965,904,342,12889,659,12820,734,1
41567,35439,43369,19118,2870,49345,10288,58311,0
12789,44422,24,42991,12781,2665,40051,42999,1
48499,7453,56407,21089,24868,20348,41070,36406,0
10723,64083,33224,65484,43051,1439,54192,32260,1
44904,58055,6851,44339,46507,20468,19887,47088,0
13671,15032,10554,8183,7261,9551,4063,14029,1
20262,13375,49006,50382,61512,61681,31513,31648,0
1299,5915,25307,33650,26568,37993,4616,57769,1
19126,39506,42516,18225,60578,56675,53476,57637,0
43414,64914,50430,54137,28008,12011,21508,6023,1
10496,58413,41282,33823,34882,24626,52525,9565,0
53875,34141,12788,49018,58247,14887,22318,36494,1
29057,30304,18725,33383,14500,62471,2017,52034,0
58264,11882,28000,28413,36600,16535,52722,925,1
11203,57742,41155,4449,35584,61679,51789,45474,0
55987,12579,39232,37623,17395,41940,60304,2999,1
57743,13637,62281,19041,4806,32548,54474,47400,0
18706,25226,64471,62858,45765,38656,11160,3677,1
36233,55618,42372,2360,10253,53370,21707,44220,0
46388,25156,29977,40297,49197,65325,55152,59504,1
46513,10088,3012,15825,48757,6841,37593,13845,0
41444,19231,45049,33110,3613,51785,60155,11951,1
529,61645,126,47091,623,18238,62172,46989,0
9862,1609,42706,34255,32852,33670,8399,8989,1
62002,35653,23933,9501,44879,44632,31095,30816,0
52561,13517,12534,38836,64935,41849,63900,42818,1
59160,64579,20265,62451,43057,4016,7003,48346,0
19092,18110,26135,62878,11395,45856,3114,37769,1
9476,63118,31397,58493,24481,4851,54154,40664,0
8285,21503,18591,55314,26818,35821,29602,37005,1
4848,14907,58591,40573,63023,42054,10443,31394,0
52979,1030,16604,17750,36399,16720,51957,1418,1
39038,1216,529,30977,39535,32193,40126,31504,0
54031,861,42626,18584,30093,19397,53330,60954,1
51055,60068,62772,57983,12891,2267,11723,5963,0
65370,23805,25801,42847,39827,64418,41895,50070,1
25243,26300,46680,64165,54467,39961,1063,19709,0
38344,33875,53480,59489,17696,27698,4507,14473,1
60317,8963,45293,35202,23408,43649,51358,14703,0
45526,53674,65306,18023,20172,38861,24700,47485,1
29707,45396,2634,18300,32321,63016,50527,19766,0
62207,14445,10863,55470,55440,57539,51858,62145,1
11680,42149,60846,62085,49166,22048,35077,7979,0
16816,20800,26841,17879,10601,5271,4336,11534,1
51947,20808,34330,57159,19697,36367,39843,22877,0
53333,14735,42794,11377,30591,5630,59866,35675,1
35725,54544,28280,24453,58869,35477,24221,12797,0
46367,50217,31032,51925,52263,3836,28982,46061,1
9712,64392,32256,10037,23536,56509,56952,22837,0
29901,4941,6350,15852,27651,11937,26496,9506,1
30654,20804,12292,58807,18362,46323,9978,54707,0
24100,64050,49052,50073,57784,14763,42006,31749,1
24722,29883,20165,57381,11863,38046,5161,44768,0
43574,32000,6700,33460,45082,65460,55094,39064,1
46992,25321,39156,21139,12132,12410,54649,51815,0
41442,33854,46381,63151,5327,29329,9692,17282,1
39181,40343,32113,29955,58492,59540,1178,2162,0
7963,12273,48448,51039,41563,59566,12522,31263,1
40416,3308,33143,19162,7319,17974,37132,52141,0
35628,22685,30660,59126,64744,48747,54193,37170,1
8047,38636,15241,36870,9446,1770,35203,43919,0
47355,53815,34775,24265,16172,36094,27340,55582,1
20415,13468,60432,14783,41903,3363,31523,54703,0
48235,64868,17348,48472,65455,16444,16655,65180,1
26866,23010,33025,33635,59891,55937,12560,610,0
40637,61112,11021,47851,46512,21587,28677,37350,1
12413,3150,51197,13318,63360,14408,15411,62459,0
25251,30695,15207,65393,22980,34966,5444,50198,1
35219,814,35931,44643,1480,44365,35517,8760,0
25814,14971,20378,54247,11084,59804,24237,40061,1
19282,20403,63618,27780,46032,9015,1249,37894,0
7212,25627,14359,27217,9275,3658,30775,21062,1
2166,33914,25025,163,27063,34009,35852,24930,0
14825,39810,4632,42103,11249,16373,41579,46703,1
32696,18593,9772,54584,22932,40345,14105,62228,0
17523,29427,64704,46184,47283,50843,13952,18600,1
56605,1432,31194,28678,42183,30110,55429,2524,0
22171,37927,28175,22160,14484,49847,49852,14495,1
30683,35299,48933,13059,51454,47840,65080,35878,0
38193,502,23081,33918,53016,34184,38087,56919,1
63893,7867,17923,36806,49046,37245,59182,51653,0
27952,40909,10743,7096,17607,33909,62205,12879,1
35583,5469,20969,64386,56086,61151,40866,43627,0
51930,24196,3430,2058,51132,22158,37982,1388,1
11752,7643,50527,58409,59575,63986,12339,8566,0
14385,33939,9394,48242,7299,14561,48290,39104,1
26157,24945,34040,1629,58069,26412,1884,33445,0
31601,27640,27101,61812,4780,39564,4233,39081,1
8703,56200,20334,49643,28305,6755,64119,36485,0
57100,32118,25278,50771,48562,47909,41594,42221,1
15741,44667,3601,37401,13164,15458,37638,39944,0
43821,42873,38605,28714,15840,55123,3156,59111,1
24996,4988,44449,10164,52229,13512,29400,35349,0
57147,60764,19479,62867,37676,6351,12903,47492,1
53731,21843,8627,13458,61520,25025,33968,5409,0
12734,30165,58427,10739,54661,23590,17515,52680,1
7066,12732,14178,48293,11512,36121,10790,35783,0
31693,16236,1535,1009,32306,15517,17569,1550,1
149,22307,7206,25452,7347,13391,22454,32586,0
40398,35809,46245,37674,10603,6347,5679,10127,1
29350,4509,12616,39841,17390,35388,25403,43753,0
21975,63985,45410,50826,58549,16251,44070,30696,1
19426,53622,62479,40822,49133,19968,39572,27513,0
47932,42870,25031,60382,56059,19624,7242,35353,1
57521,53080,3567,36727,60766,16431,12265,33432,0
41806,20483,24606,14721,50000,27010,62285,22943,1
32863,6112,65359,35057,32528,40721,38847,30654,0
23159,31834,61051,59910,46092,38492,9773,1149,1
59919,45362,57996,20430,2179,65276,23357,44354,0
61699,5752,37799,56860,25252,51300,59259,19899,1
7037,34481,572,18215,6465,49558,40396,17691,0
32283,17894,58770,6522,39817,23708,15357,64744,1
43067,34005,59838,54088,16773,22429,11502,15094,0
60655,31162,41152,33259,19503,63569,38229,8491,1
32653,31983,35649,18401,62668,15118,866,52384,0
36041,47937,8161,56138,37672,24587,14216,50347,1
62861,21173,38739,47795,25310,59398,42808,11744,0
1970,59471,50942,15187,49484,54044,61437,64941,1
34511,48319,777,8066,34246,41789,14960,7307,0
55272,57795,37771,37064,17507,28939,13867,835,1
23746,35472,43010,58837,62656,28485,54866,19927,0
24038,36993,21342,54594,3768,17859,52583,34332,1
57852,22809,30352,31673,38764,8864,47333,3369,0
6851,18460,32580,25723,25991,11367,21215,6975,1
45459,64688,56626,40,27809,64664,19747,56602,0
21205,7654,42984,49916,62781,57114,20275,25876,1
5811,31318,16792,48778,22315,50396,27877,65298,0
4832,4400,37848,41705,33080,46041,976,12593,1
36754,577,29065,60455,65051,61030,36307,40366,0
7779,61214,63303,40225,59684,29247,61821,27238,1
25236,36505,55732,60357,47904,25948,60429,12913,0
9437,5876,31529,17219,24564,21943,12841,14442,1
20254,14591,55051,40178,38933,41997,30689,19449,0
44710,29047,14374,37529,38528,58350,57297,43711,1
54765,2840,32134,37454,43115,39254,57077,61384,0
44195,46048,61659,52824,23672,32184,8003,16003,1
60972,44475,31009,6438,38669,46237,17303,24583,0
9129,24970,51745,31394,59784,6952,16931,45187,1
44930,53867,58883,55122,18817,1337,32233,12625,0
38621,36515,7900,56130,34817,21985,6270,50590,1
45726,58942,5823,10221,42017,49619,21664,12626,0
7832,53699,50328,4497,55808,49234,53083,54537,1
22908,2711,2726,17506,21466,20213,21483,20164,0
7136,33732,14961,55405,8593,23465,38948,57884,1
18502,25147,23473,34001,5111,59114,10877,57184,0
21160,54084,47775,15080,59447,59820,33260,32887,1
45498,2702,45066,58151,432,59817,47924,21293,0
7604,58730,54136,26708,52940,36158,63710,47916,1
7391,60701,60720,21443,61935,48862,61890,48883,0
42202,22776,31886,38364,55380,52516,64546,59730,1
53297,9924,24146,30748,36451,24280,63221,9806,0
16209,16747,53509,50589,61012,34038,32314,5272,1
46527,32082,3941,34297,47834,63659,51437,35484,0
28904,17305,24752,27122,4184,10859,13169,2370,1
23211,64640,45702,32315,59437,33467,42539,52413,0
43453,22856,13172,28576,39625,14056,61685,23764,1
59130,41383,27440,2556,36298,43099,18269,25292,0
10098,24763,38338,47386,45744,55713,18377,11480,1
51069,46857,46992,37659,28909,9234,28788,9355,0
9787,4350,47381,25439,40750,29601,14021,55882,1
18530,16951,21828,4736,7462,20663,2645,18372,0
26490,49635,48905,36003,55411,19776,42649,13226,1
1192,62712,41516,50952,42628,13296,61520,25892,0
59978,58258,25653,38514,36479,30176,2520,62023,1
46182,282,24321,58737,60263,58475,46460,47728,0
59698,11422,25598,3631,35532,8881,50604,28113,1
54936,31931,55041,39922,409,59209,43555,19699,0
45039,34256,47525,60790,5706,26790,10815,21715,1
16353,29598,19692,9430,29453,22344,19583,26682,0
51327,20781,58763,8075,11764,20134,39250,64000,1
47998,60546,65151,17906,17665,43376,22524,48013,0
56825,11933,41058,22645,32155,30440,62308,63511,1
53069,23324,28614,1603,41099,23903,37969,27013,0
50450,5363,47284,2286,32166,7197,53729,45146,1
59072,42290,15498,57628,55882,17454,17394,56726,0
40229,59549,58058,13286,32751,56187,30136,53548,1
64670,50490,4218,31204,60644,48350,14756,27038,0
22737,5465,15952,43623,26241,48958,19848,37943,1
13142,7295,56845,18708,60763,21867,12073,38681,0
57248,4441,34608,58202,22672,61955,52985,25706,1
6649,1649,47952,32151,41641,31718,8072,50887,0
33383,49191,47703,51412,14384,2291,16960,29315,1
18034,43664,60696,40335,43882,14111,60642,28823,0
37889,8404,47042,61178,9155,52782,46293,22840,1
25180,37463,11601,35509,20237,6370,61451,42980,0
40320,14390,7341,11970,33069,5876,42422,12911,1
14744,33211,11593,45661,5329,13286,47139,40724,0
24197,61236,1605,64105,22720,5469,45489,64556,1
6443,34222,44088,28971,46355,62597,40069,56595,0
12995,51036,61363,15182,56688,64530,62879,54525,1
27081,23369,50458,57957,44243,47404,12928,10111,0
44365,55195,37893,21825,14664,33498,31446,49476,1
41071,103,41638,30669,713,30634,40968,54635,0
19991,9456,11152,151,25991,9319,27367,11015,1
17270,58250,35744,56458,51414,16128,41212,22314,0
65476,15446,32960,6512,32516,9510,50066,39344,1
40399,54924,10586,36669,46229,22961,19267,42599,0
15820,13487,11599,55391,4227,60656,2403,62736,1
18109,52247,11089,4773,28140,57010,35498,14836,0
43322,3071,34714,34236,11936,36419,41669,550,1
62575,21543,10980,7119,56971,20456,41032,12587,0
11497,713,50360,8019,59473,7578,11808,56299,1
43634,14208,37646,51593,14716,65033,40434,23175,0
60139,35852,32090,60019,38833,26239,26343,38697,1
56426,14815,27987,26962,45369,20621,58805,1025,0
7147,22849,64223,16628,57652,6581,17066,47659,1
17103,58121,53537,43425,37870,19112,41414,30848,0
24668,10304,60741,21000,36121,31304,18460,48973,1
10978,65154,28786,20331,23184,45545,54368,16153,0
47364,55880,59788,45427,20616,27451,25420,22783,1
42255,19914,41550,3048,1857,17954,59589,43430,0
1642,54309,346,2886,1840,57187,53839,2588,1
22670,33198,63842,10177,41452,42607,55584,56995,0
56931,45960,35142,3917,22309,48325,28139,34315,1
8078,55422,45076,30306,44954,44572,51184,50806,0
48391,54703,18143,52342,64472,6617,26792,35497,1
23393,44575,32064,23070,9761,62465,62846,10078,0
28394,54236,38177,24166,64459,36282,48438,52039,1
14102,28627,4581,62638,9971,39805,22725,58699,0
60509,47308,56606,31752,12611,50372,21649,41238,1
47434,151,51576,4034,28722,3925,47581,50874,0
62761,48449,63383,32704,702,49793,18536,34903,1
27450,2937,8914,6379,18920,5010,24643,14905,0
2410,7415,46594,29692,49000,28427,5533,50686,1
26652,10098,2201,43717,24709,36279,20334,41564,0
10221,43908,3869,29108,10480,55856,35945,32425,1
15584,16995,57484,36850,56428,52625,32387,28542,0
29568,2896,25580,41342,4204,43566,30928,49810,1
59140,51941,43703,62299,19891,14782,11745,23020,0
63548,52813,1469,3101,64897,49744,13937,2464,1
42213,62496,14286,16698,37675,46362,20677,30452,0
35812,40384,17884,44009,52792,13865,5668,60981,1
35947,49119,58038,30877,28381,51010,13236,39467,0
33278,28687,46858,54697,14068,42406,61937,25251,1
17800,60878,34736,23420,49720,46770,43078,56524,0
31088,11168,63014,6921,36694,12457,21200,60719,1
38341,48520,18050,31910,54087,49454,10317,14884,0
19166,50947,40486,12472,54520,63419,36317,44702,1
20612,525,20775,43471,419,43970,21129,63720,0
21276,30407,8159,7154,19651,27957,9691,1069,1
7854,5324,17940,12335,22714,9443,2658,30267,0
56187,7257,36878,3951,19317,4918,50978,40801,1
52917,62087,5515,64540,56126,3739,15410,59799,0
763,64265,36523,21174,35920,43455,63986,56349,1
28680,50565,17524,22355,13436,37590,46477,4903,0
13842,49809,38079,29611,41645,45370,62595,59156,1
47098,58014,33168,34406,13930,25848,21860,2038,0
20203,8214,37542,17295,56397,25497,28413,53545,1
8655,7088,20833,60808,28846,63032,14975,48361,0
64022,9805,23950,29111,42904,22522,56411,11321,1
57734,37097,54309,14097,13731,43000,29039,58164,0
58328,55850,61481,50159,5105,6597,14834,13254,1
1433,45507,34938,59477,36323,22934,46170,24623,0
36284,56083,19433,63876,50773,8855,22191,45677,1
57648,21619,10374,32409,51638,10986,46403,22047,0
21555,10009,876,64379,22367,56418,29482,63511,1
44963,13343,13626,42217,39577,37110,39868,37331,0
54905,65278,5941,61090,49484,4188,10375,63895,1
20046,9171,11846,15342,24584,6205,28061,5544,0
10482,8118,31567,51563,21437,55005,14148,45604,1
36662,37982,51447,62264,18369,26470,7016,15311,0
10109,64389,34111,31465,41538,33132,56568,65494,1
28479,12750,9434,6090,19429,9732,24305,13072,0
23840,28981,20527,21576,3343,9597,11285,1127,1
17828,4892,8852,47320,26416,43972,22200,39500,0
42294,54374,56124,13515,32266,57517,29008,61431,1
33010,12781,41309,42703,8623,38690,45343,1938,0
1809,52278,31942,54427,31703,6317,52007,43101,1
16034,204,45782,54249,35956,54053,15982,24895,0
3271,43392,5059,46935,7940,7895,42311,42132,1
22504,61563,11974,30295,31022,34348,42899,22673,0
50843,27257,60895,65011,11076,38794,44258,4140,1
16981,37661,50976,59902,34165,31459,53576,11998,0
20309,35147,6837,19085,21984,50118,50718,20536,1
4928,436,1741,28878,5517,29050,4852,30211,0
3002,6950,51412,47552,50030,41702,4252,28948,1
6307,4559,49147,26103,42840,29752,2412,55820,0
53696,49425,11616,30866,64672,47491,4305,22002,1
26589,3423,51053,41977,41136,44710,27266,25748,0
27873,58543,33287,13296,61158,55135,34894,45559,1
15222,60736,19397,32053,28851,36981,54838,14064,0
1234,64512,1398,36375,420,29207,63698,35681,1
9936,34750,14400,2362,7824,36484,41326,12666,0
21025,48048,41491,13250,61490,34930,59793,37329,1
54191,21403,36173,65183,24290,44292,32820,29650,0
50033,60002,62613,42982,14308,19844,10515,21363,1
20369,63675,36925,8543,57260,55780,46890,45410,0
17648,2905,10068,27470,25508,24599,20393,19482,1
2414,27590,60569,18809,58871,8895,25256,42464,0
47729,52447,45510,21834,2999,39317,30382,58508,1
47887,65510,44214,57909,6073,7635,17641,20099,0
62424,50948,54179,38734,8315,20554,13532,17645,1
40300,26021,17364,7989,57016,31376,63689,23777,0
24589,24539,42466,26100,50671,14895,16342,49174,1
32232,48822,55118,39438,43686,9400,50014,19776,0
48296,60940,50904,61726,31344,7954,21156,14278,1
60858,46296,2897,23727,59115,59511,22882,22526,0
37702,62716,58087,52422,29089,14394,26554,11809,1
42120,45084,63837,10897,24021,39565,5268,54220,0
14603,7022,53058,53382,63049,52200,8805,8132,1
49709,37735,30442,58508,46279,30699,20810,37478,0
21966,3093,6034,35118,16988,34107,23003,40636,1
52078,21945,31478,44208,45464,63753,40663,54854,0
65139,3446,64228,43139,1175,42485,62213,21095,1
57672,45264,59818,22900,2274,59812,20888,45278,0
63922,32717,15644,62947,50350,35374,34431,51455,1
54625,45256,4353,40320,50272,11592,26025,35969,0
62221,7871,40396,25084,28353,32579,60850,64560,1
38471,49314,61788,52142,26395,2828,22245,15090,0
27337,51770,28371,967,1050,51709,41203,27924,1
21537,18541,21513,24595,40,10366,7244,13338,0
45381,52249,47425,48786,2052,29323,32092,2003,1
35544,13167,50937,31815,19489,20264,47543,47806,0
61358,2451,29110,62856,40472,64539,58941,33854,1
20334,58914,56580,6295,37482,65205,43340,50579,0
4618,22512,12818,20062,8216,6574,17914,31820,1
40389,13108,53991,7024,20258,10308,44785,51607,0
8382,59024,53389,1928,61491,57624,50734,55045,1
5812,55858,1351,65389,5107,9567,52358,64042,0
22790,32536,25578,46855,15084,51231,9758,54509,1
26658,30342,62897,17615,40339,12873,7844,45438,0
48702,57454,13756,36848,35714,28574,24144,47692,1
32153,14409,58732,24206,39157,26311,17872,48098,0
35791,214,30415,51083,64768,51037,35609,45380,1
33371,20917,25384,25177,57715,13292,54254,369,0
57442,61075,28079,57907,36301,3232,3825,36764,1
25743,36524,30952,34698,7271,2342,59939,65378,0
6761,46194,17082,49699,22739,30289,44571,32921,1
31985,16300,11432,12707,20569,3599,17245,7435,0
27581,45121,21062,61595,14843,16602,56316,41693,1
35673,28672,50718,32480,19783,3808,64345,47358,0
50064,2405,45401,42206,29385,44475,51957,5511,1
9930,34870,18716,18440,28630,49214,44796,276,0
36908,33224,30412,65365,59104,32413,4580,35225,1
23626,2338,12362,21064,27648,23402,21864,25090,0
38577,18782,33636,7940,5589,22106,57327,40032,1
24658,63594,10472,42511,18618,24165,38968,36583,0
6388,31716,46832,16032,44548,17732,25360,34896,1
17816,22434,13386,64366,29138,44236,4666,53028,0
29790,63526,33323,62903,63093,3473,35960,30620,1
52096,19634,28781,59809,48109,42259,34610,39372,0
909,8275,4285,43056,4912,34915,9182,47245,1
54374,20433,13251,64182,59301,46439,39863,51573,0
32698,22818,32454,49372,380,39422,9880,48666,1
55569,62018,25736,59822,48537,7148,11091,36134,0
21181,47692,26670,43923,14995,4575,59633,50109,1
43861,43589,45263,58461,7066,19992,272,21650,0
35009,50295,7898,51224,38427,3183,19638,54978,1
35142,55602,8050,5158,38452,52500,20596,2900,0
22505,1466,33879,2187,54206,3377,21075,36060,1
10270,11796,25368,52617,19206,58269,1546,44689,0
20306,34706,27590,18789,9364,52983,51392,8867,1
62878,38706,31264,9542,36798,45684,25260,24422,0
41375,27755,53392,59662,28943,34149,52724,14750,1
34105,17262,63921,26612,31880,9370,50775,40517,0
45366,40359,4130,54579,41236,18580,11409,50449,1
19423,23487,49400,19055,35623,4560,4192,35479,0
50682,2922,1166,4604,49524,6806,52880,5490,1
42414,58151,47500,9802,7202,50541,18057,40902,0
14456,13309,40276,27858,42284,24367,2949,61830,1
38489,36351,1445,43647,37884,10112,7078,45018,0
60082,24721,47014,15402,23828,23739,35363,35724,1
20738,10012,40477,8784,53023,1356,30238,48205,0
21402,30005,52014,63954,39092,36071,9903,13052,1
4476,42244,56916,3865,53032,43549,46200,53581,0
62673,31229,12857,9479,50920,23802,36140,5950,1
22223,28017,58737,61182,46014,33679,15294,2959,0
31325,61993,58156,38744,39281,25969,34932,29812,1
24208,61566,45130,24044,61146,44434,44782,60838,0
21791,55518,45691,51194,59236,7972,36289,30081,1
53646,13051,31876,39977,44298,44754,58229,57517,0
39411,13149,46016,7692,10803,11601,43694,44492,1
34487,59599,58433,3970,25334,59213,28280,60355,0
20732,21277,18564,55302,6264,35611,993,36994,1
29370,4336,17859,62259,14201,58307,25162,46832,0
24863,34677,12533,41161,20970,10172,58986,36924,1
2239,32799,44657,49419,42702,16660,34976,28538,0
40314,23070,64815,27435,24661,12597,51044,38404,1
46378,56275,12349,2315,34071,53976,28409,14646,0
64419,51835,47785,50268,16650,3623,12760,32501,1
31765,55087,47116,12463,50201,59264,43834,34979,0
5291,16691,21285,16775,18318,180,21912,4770,1
13122,7216,13434,40695,1848,33479,12146,43661,0
23285,27780,21425,5610,2372,31086,13937,18011,1
31153,42872,61427,33404,38466,9476,57033,28047,0
30829,36043,37198,62970,59683,31025,62630,25780,1
46441,45288,25811,620,53690,45700,1409,26303,0
1388,13209,32089,14482,30773,2827,14069,17867,1
34166,24616,58955,25556,25405,1020,58718,34207,0
4579,9846,48869,43780,44806,36210,14229,5601,1
8237,61223,16462,26139,24675,35132,53002,9813,0
9098,41446,50154,12933,57440,37731,33388,61807,1
59491,36327,60279,43004,788,10779,25988,19595,0
6298,36096,54210,22074,52056,56122,38298,34296,1
10973,31055,6734,6747,12435,25364,21394,21,0
27141,29994,10053,49785,19776,46931,7983,58684,1
17491,41522,9899,17000,25336,57434,58977,25795,0
52459,16238,57904,30906,11995,18388,62341,39562,1
12124,17266,12478,44412,8162,60942,27694,40386,0
55709,52856,28846,46750,43315,30950,6117,50736,1
18659,18708,56760,46884,38235,65072,503,27292,0
59011,18089,63283,64685,4528,47620,41002,2974,1
12185,56636,53193,24503,57424,33419,62117,36990,0
13995,51254,14379,53093,3712,1875,65181,63310,1
60200,64434,40948,53883,29916,10697,4250,19855,0
52319,5875,7347,14876,53484,11503,55980,9903,1
13090,12369,38621,14063,42495,1726,883,41010,0
48024,23034,6184,61746,41904,43208,57954,59674,1
5347,26760,39978,25495,35017,2847,31851,65469,0
39934,18080,18985,14026,53719,28778,56670,31971,1
31553,23764,43542,6025,53591,19293,10133,48543,0
1975,12791,47290,64204,48909,52027,13888,17014,1
37920,28195,28715,3359,58379,25404,64003,32052,0
38854,4369,26841,45323,65311,40986,34519,55762,1
64517,20353,33892,39696,30817,54417,45956,8052,0
25250,4800,25722,40618,1752,35946,28770,64208,1
46695,5661,62927,42923,17320,45494,41082,21092,0
15881,54725,29145,22580,20432,36337,60364,10733,1
57120,39018,25910,60498,47638,29752,18250,35172,0
25633,63103,25927,16261,358,51706,37470,23234,1
38521,2899,13384,17411,41521,20304,40234,28747,0
42389,19303,20933,40534,62544,54577,61170,53139,1
58013,15918,6494,1914,64451,14676,56499,7716,0
40390,4075,55130,53988,19100,56591,37421,1470,1
8330,18251,28669,31496,20343,15427,26561,5365,0
44959,2892,14691,58546,38652,61438,42195,56785,1
31077,17925,44504,11546,54461,27423,16224,32962,0
11455,7985,61846,42172,56617,48013,13198,21802,1
40100,53242,55297,16699,17573,36545,21342,39226,0
55386,11308,50057,51929,7123,59125,62582,2384,1
23987,8185,16781,55982,7230,50519,16970,39715,0
57191,25263,40767,22950,16472,15113,48584,50841,1
50553,29011,33517,60873,18324,40090,46122,28452,0
34256,33761,20270,26433,51966,58528,1585,10351,1
3755,39679,43462,60314,42861,29029,37972,16988,0
16359,28213,14030,26987,2345,1886,20946,24485,1
36640,42936,43329,62502,9825,21406,10392,23911,0
37630,55786,39597,42244,2131,31982,19220,16297,1
40365,10114,56005,1318,18280,8868,47663,57315,0
326,30424,32750,52082,32424,48554,30622,46236,1
54010,64624,35377,12077,22731,54109,11914,42268,0
20855,3058,65531,37903,44684,40957,23173,27636,1
13714,8530,13342,61060,396,53206,5312,55962,0
39992,3820,16016,38804,41640,39288,37588,43268,1
24917,32150,61235,8073,36454,25119,7363,61626,0
29869,28733,38858,50825,58215,46772,1168,20803,1
47359,30200,2867,63485,46028,33285,52487,64718,0
61264,39489,56147,2976,13315,37345,29969,53491,1
27154,59510,38606,52859,64732,9741,33380,22709,0
19336,9075,6077,55362,23605,64305,26875,53247,1
43735,5681,48506,44457,6061,48024,48358,4307,0
50453,5166,23382,48639,40515,43473,53563,59049,1
29000,41780,7895,59255,28575,17475,53884,63904,0
61972,65295,54631,3304,10099,62439,3355,55695,1
18662,60729,22511,13276,7945,57061,42463,25651,0
28183,5985,10599,41811,18288,46130,31094,35380,1
44578,49950,59453,13493,17951,63403,27964,56456,0
46572,44406,50663,44897,28683,535,6298,27270,1
28121,42079,30109,1323,6212,41332,51590,28854,0
23116,13363,55481,15988,33525,2631,28287,59085,1
51892,59347,8635,36533,60175,26982,11623,44814,0
4768,61123,35868,15679,40636,54268,64611,45347,1
65317,53540,5614,28569,60107,48829,11777,31351,0
57980,64442,35124,37427,27464,27017,6598,6919,1
7618,57820,11496,12075,12586,52983,64542,963,0
65147,8671,51223,46432,13932,38079,57252,32119,1
57753,61072,17249,37381,41720,31893,3849,53604,0
43302,49654,31998,55551,54744,6409,26832,41985,1
2167,33040,29112,19166,31183,52174,35175,15206,0
