# key_policy=split_keyset rounds=6 n_pairs=10000 seed=42
c0l,c0r,c1l,c1r,delta_left,delta_right,v0,v1,label
28492,5174,14868,2492,21848,7562,31610,13224,1
47489,58899,42624,30305,7937,36978,24466,53473,0
507,3982,9843,58037,10120,60731,3701,50374,1
45024,32224,7206,59208,46022,39592,53760,64366,0
44643,1953,63530,33527,22089,34134,43458,31453,1
59706,52405,56173,11832,12887,57997,9615,62805,0
24817,31118,27484,53442,2989,43340,6527,48030,1
16484,9775,12075,54855,28495,61544,26187,63852,0
48973,17803,29365,34982,52728,52525,64198,64019,1
63108,8096,18228,20402,45488,20498,59684,2182,0
58601,11433,6597,12663,64812,7646,51264,10418,1
39363,23195,4217,4311,35258,19020,50008,174,0
8380,8329,41173,21980,32873,30037,53,62729,1
36999,43044,16649,13107,53646,39703,14499,29242,0
16106,32881,51285,6973,63167,39756,48795,54120,1
13983,20280,10311,26090,7896,10962,31143,19885,0
30307,13841,28428,31919,6511,19134,16498,5027,1
38900,23713,24790,25242,63266,15931,52053,588,0
42523,55092,34740,39416,8623,20172,28975,7756,1
5446,64857,8395,24739,13709,40442,59423,16488,0
48362,59150,42111,1505,6293,58095,23524,41374,1
57128,2138,27761,20300,45913,18198,55154,9021,0
25093,40059,14200,27702,21885,61517,65150,23374,1
60328,2580,17678,18288,44710,19812,57788,638,0
51456,32200,55896,32115,4952,187,46280,42795,1
2227,6335,39134,40454,36973,34489,4108,1752,0
34819,43469,50281,12171,19562,34374,8654,60386,1
48320,41632,48640,45315,704,5027,7776,3843,0
24159,2149,40711,33481,49496,35500,22074,7630,1
17740,19996,6512,46300,23612,64192,2896,44460,0
65436,21574,19137,51352,46429,40158,43994,33369,1
14783,22903,13700,55832,3131,33647,24776,61340,0
30144,11296,7532,37951,26796,47135,23008,35155,1
49634,52877,51330,40661,2400,20568,3951,22103,0
27836,47611,18752,42918,9724,7773,54599,61158,1
60437,51360,9365,37957,51328,23781,9397,45264,0
8532,49466,26852,1400,18864,50242,57454,28060,1
41229,27469,43807,27808,2578,2029,51776,51135,0
30449,31502,55908,27369,44181,4583,3583,45197,1
62115,24480,23708,28746,44607,12266,44291,11478,0
5524,1986,44599,19493,48035,19431,4694,57874,1
6014,62294,17702,10067,21080,54277,58408,25205,0
48151,22096,39342,40090,9657,51914,59975,1332,1
7901,7086,30835,32590,26286,25824,1395,1853,0
11839,28732,6538,15883,14261,20023,24067,10113,1
3073,7842,12032,27743,8961,29437,4771,17247,0
20046,8489,60781,36235,41763,44194,28519,24806,1
29383,51736,28867,38015,516,24167,47327,58556,0
43875,41959,25882,49389,52857,25354,2180,42487,1
46384,16600,36879,63987,9535,47403,62952,27132,0
40609,54039,47025,11332,10512,65363,19894,39925,1
14291,26819,59541,5534,57158,32093,24336,64779,0
30636,40660,17026,5873,13614,34853,59768,21619,1
62896,34594,5904,14231,58016,45237,29330,8327,0
61365,62821,5307,12396,64270,50441,6864,9431,1
26584,2174,22469,22164,12317,24298,28582,337,0
20162,26308,59054,15994,43116,22718,10246,55508,1
14414,56891,62389,28190,52219,45093,58997,40363,0
16801,10736,54022,6258,37543,12674,26705,52084,1
31264,3012,31145,49447,905,51939,29156,47246,0
59892,51309,7568,50187,62564,3174,8601,55707,1
10554,6092,42564,5621,36734,569,16118,46001,0
57296,2200,43827,15787,29923,13619,55112,38552,1
25521,7589,10496,16229,19121,8896,32276,5733,0
31477,62247,15033,22527,16460,42200,35282,27974,1
28617,3166,32422,18116,4463,19098,25495,14434,0
61675,31444,33147,7803,29072,25775,35391,40704,1
6510,50662,57231,27563,50913,44621,56456,46116,0
15577,7476,16554,50307,31859,55735,8685,33833,1
51364,50667,11539,34504,58807,17187,3407,43995,0
63102,26358,58284,51433,5586,44575,37000,11077,1
34547,127,10141,60315,41326,60388,34444,52230,0
28955,11002,9038,32328,21077,21682,23521,23814,1
11297,3075,5795,38386,14978,39409,8226,33617,0
35176,58737,26700,60439,57636,2406,27673,33883,1
43626,47639,27989,59216,51007,23879,4221,35333,0
633,50740,25389,12257,24916,59861,50253,19660,1
36588,25461,47139,43976,14031,51389,60825,5099,0
25821,64179,1762,38009,25151,28362,40558,37531,1
44597,50152,37062,5090,16115,53258,28125,33572,0
31917,10584,48899,26299,50094,20451,22005,55736,1
6732,17407,59481,6422,61973,23273,22963,61775,0
52623,12544,51458,19215,1165,31247,64655,33293,1
4286,38765,13192,57758,9014,30451,34771,53782,0
41222,49764,14053,8966,38883,57698,25442,5603,1
49399,10299,26275,24205,42580,30390,59596,14382,0
13566,16159,38746,20008,41892,28983,3041,55666,1
65167,64322,20223,10789,45168,53607,1485,25818,0
3905,38761,34806,1397,34999,37404,38952,33411,1
59867,35298,33235,43550,26632,9212,24633,11213,0
29927,59953,61983,40619,34552,29850,40662,27828,1
33268,18219,27138,64640,60406,48043,50911,38530,0
32776,23445,21186,46975,53962,60650,56221,58813,1
61785,9235,52587,40286,15410,47437,54602,20533,0
46506,1691,48171,23895,2433,23500,45873,57724,1
52302,63746,42942,63834,27632,88,13644,24292,0
7801,50567,8385,10847,16056,61400,56318,2718,1
17591,56346,17712,40357,391,16831,39085,55445,0
4927,19703,16838,8287,21241,27816,24520,24985,1
49854,52164,15332,17890,63834,36390,2426,32262,0
38854,27495,45001,446,14351,27353,64673,44663,1
35657,21795,12759,13813,47774,24790,56938,1058,0
40013,17928,12978,63127,44799,45215,55877,50213,1
45056,9222,17463,19650,62519,26820,37894,2293,0
42773,490,35449,19863,11628,19581,42751,51182,1
35632,4747,52732,3398,18124,8141,39355,49338,0
64881,32868,52795,50720,13130,17988,32021,2075,1
46198,62938,36830,21294,15272,42740,16812,56560,0
35789,48286,43944,11690,8293,37172,14163,34306,1
27847,56520,13239,2207,24432,54359,45071,15144,0
538,4678,17886,55154,18372,50484,4188,37548,1
4879,12823,46992,38852,42143,42451,8472,8276,0
27885,22241,52693,42106,41272,62107,14860,27055,1
48146,50576,12759,20618,36293,38170,31106,24925,0
24369,23880,9506,8745,31251,32609,633,1803,1
33854,43846,46516,14792,12682,37518,12152,35964,0
30655,47824,19007,20720,15744,59936,52591,6863,1
60753,34444,15253,44989,54980,10545,27613,37928,0
57857,57183,57903,51382,46,6121,15710,10905,1
47512,12784,50463,18149,31879,30485,34920,33786,0
7564,59808,54190,33396,52770,27604,62508,20954,1
1407,25134,35236,34203,36059,59317,26449,3135,0
32514,32210,47023,10086,51373,23220,720,37065,1
5652,5154,16661,33513,22273,38603,566,50172,0
65215,58284,56646,39744,9209,30956,7443,17926,1
6509,57635,33902,42829,40195,18030,63566,8995,0
47149,41559,15009,52024,33420,26991,6778,61849,1
8582,42146,35521,20921,43847,62747,34084,56184,0
11991,29663,16312,28764,4463,899,23816,20452,1
23236,11042,51065,21606,40381,32580,29158,37663,0
65369,18697,43,30813,65394,12628,46672,30838,1
29159,21518,2109,47623,31194,60937,9705,45626,0
20717,8122,65474,17668,44847,23230,20311,47814,1
10174,43787,60993,12507,51711,39888,36021,56986,0
2742,33902,13395,2648,16101,36406,36568,15883,1
49547,12177,39932,40457,23159,45464,60954,1525,0
5792,57941,50395,52492,53883,12121,62709,2519,1
25827,23677,22094,14817,12973,26012,14494,28591,0
24946,57065,19249,42919,10819,31054,49051,60566,1
52426,25995,14191,63090,64421,37881,43329,49437,0
3547,4108,5579,16993,6160,21101,7639,22442,1
65422,24978,16356,27133,49258,2159,40476,22041,0
47720,52746,64881,28305,18201,41115,29794,37856,1
13730,29550,11681,45369,6147,49751,18124,40088,0
13560,61671,15177,31621,4017,35682,50207,16588,1
43348,19690,12895,64490,39691,46848,58814,51637,0
44003,5140,10224,25242,35859,30350,49143,17770,1
32714,4526,13838,57782,18884,61464,28260,55224,0
27506,35285,13049,58305,22923,27156,58023,53560,1
47968,65282,303,5458,47695,59984,17506,5245,0
33143,49154,10334,14663,43305,63813,16757,4377,1
28807,48059,62683,12981,33884,35086,52028,50798,0
65323,24451,33285,31786,32046,9129,41128,65071,1
45399,13241,50365,3712,30186,15673,33518,51773,0
28386,3095,17555,8533,10865,11586,25333,26054,1
50158,30250,9219,47349,59373,52959,46532,40182,0
7896,45577,35719,2613,38239,47164,44241,33202,1
15107,64851,26913,18708,21026,46151,50768,8245,0
37823,21549,35547,16187,6500,27414,51090,46560,1
8412,3815,56415,17727,64643,19416,11835,39264,0
42465,14223,19908,37609,59429,42342,37486,57133,1
625,58965,311,23900,838,47881,58404,23659,0
22424,64713,40710,7757,51358,57988,43857,33099,1
46134,22030,15572,22420,35042,410,57912,27456,0
44100,25244,42639,42297,2763,51109,52952,950,1
23062,46632,58276,28092,47538,56212,60478,36376,0
42269,15383,16535,44676,58762,37523,39178,60947,1
13208,26665,58289,34411,53289,60994,23473,26074,0
63414,44148,31530,47880,35996,6012,23490,49186,1
44065,32628,36885,1060,15412,31568,54101,37937,0
4703,58795,6940,44776,2371,19267,63476,46580,1
25157,23962,5848,41372,29853,64518,16351,46916,0
55486,38523,64482,14037,9052,41134,20165,52535,1
36206,46323,8176,17525,37534,61574,14749,23429,0
52157,48273,26221,43936,44496,5937,30508,52685,1
48039,42468,46903,20578,3216,62854,7747,59221,0
22128,31419,51085,47729,37373,49354,11467,32252,1
47475,61759,12201,59021,38618,6066,18508,51492,0
47998,15318,42394,22403,7908,27733,32936,61977,1
14030,58909,49966,12134,62944,51579,53459,60488,0
17900,44719,49511,1756,33931,43123,60227,51131,1
41555,46291,10085,54504,34102,24635,5760,62349,0
4667,33287,63796,49467,60175,17212,36924,14351,1
55794,50104,61405,35588,13871,18620,6730,25817,0
6567,65147,6626,50045,69,15622,59356,55967,1
15189,39839,26625,15153,21332,41134,41162,21296,0
21343,24314,44931,49558,64732,40812,3493,28181,1
52283,3770,25174,55569,44653,55211,49793,47943,0
58912,20856,18996,22031,44052,1911,46936,7227,1
34966,5090,27090,15424,57668,12194,39796,21906,0
22077,55694,49213,17950,38400,40848,36787,34339,1
64227,3552,25015,28347,39764,25435,63235,3852,0
22000,43021,21933,22660,93,61577,65021,3369,1
12909,49441,60259,62885,55566,13444,62284,7878,0
30450,37299,41313,39724,55187,2719,59201,14925,1
7878,36765,32147,58846,25429,27203,37211,38989,0
23416,30735,36198,17126,54814,15081,9079,53120,1
25937,57706,14818,13946,23731,55056,33851,3992,0
36529,59174,30561,52532,63952,10770,27031,47701,1
41191,28380,19724,33628,60907,60800,52795,52816,0
38324,26735,60360,64563,32380,37980,64987,6139,1
29560,32250,4694,51531,24878,46257,3714,56093,0
59496,14161,54021,56524,15213,60317,57145,4041,1
8782,9471,30746,11942,23124,2649,1713,22204,0
16686,27509,44563,9723,61245,20110,10843,35816,1
2935,46154,64444,50271,61643,28693,48957,16355,0
62528,16473,45651,11989,17939,28300,46105,40070,1
3321,36516,57430,56017,60591,21621,33373,14983,0
17730,7219,47933,3449,65151,4426,22897,46660,1
47355,59487,18686,55258,61445,16261,20644,40740,0
46860,47671,56748,62004,27296,18435,3387,12184,1
768,22635,22499,12493,21731,26790,23403,26414,0
47180,50525,44238,29613,5250,46832,32017,57187,1
8865,25506,1342,57596,10143,33630,16643,58818,0
12591,22729,60224,8820,55919,31421,27110,51508,1
45556,30806,39040,28659,10612,6053,51618,63347,0
41448,2260,43713,12687,2857,14683,43324,39758,1
43151,36912,3973,44130,42762,15442,14527,41959,0
36965,15088,19562,3154,56335,13986,43669,16440,1
6055,13877,55115,59889,49388,57284,8594,16058,0
43727,46223,48040,62765,4455,16802,7744,20101,1
11047,17982,37878,16622,47313,1744,27929,54040,0
39839,25774,30319,27262,60912,3792,65329,7185,1
47002,31349,5317,14525,41823,17096,52719,11384,0
8802,21112,23502,7045,31148,18941,28698,16459,1
5612,6963,794,30829,5878,25438,3807,31607,0
17666,42203,8083,20515,23185,62712,57817,20400,1
13362,37117,39800,60577,44874,31836,42191,30681,0
61896,26676,63688,35559,2304,58067,39420,29231,1
3481,32134,15162,19532,13987,12746,28703,30582,0
36404,6101,20092,60460,49224,64505,39393,41552,1
23363,64126,20859,41508,2616,22618,41277,62303,0
40134,8510,48570,5104,8572,13006,48632,44618,1
65163,52357,9902,58037,55333,11824,12814,50203,0
58077,30791,13179,32774,53670,63553,39578,45949,1
8334,42922,1532,41859,9586,1065,34596,42623,0
61995,3545,37698,48528,24937,45129,65522,11986,1
14175,52507,16122,39594,2469,22449,64068,42064,0
54997,27002,7641,27440,51980,586,49071,30441,1
41318,56482,5976,56570,46654,88,32196,52130,0
64279,61485,47416,24865,16943,37132,2874,55321,1
14094,4751,14326,57254,248,52521,9601,59472,0
6848,35793,20257,16835,21985,51730,37137,3810,1
16518,32777,9759,405,26265,33180,49295,10122,0
61251,1155,13684,6429,55863,7582,60352,11369,1
48531,36544,44537,23304,4202,54728,13139,63217,0
55525,58173,1957,7199,57152,65314,15320,7098,1
11567,39673,15339,4661,5828,35020,47062,10718,0
55314,47827,39122,19414,16576,61701,25281,54020,1
64245,4317,1122,50161,65175,54060,59944,51091,0
6807,16002,56279,46897,49472,35251,9237,27878,1
17810,8478,42650,3310,58120,11760,25740,43636,0
17219,33058,15479,55093,32564,22039,49761,60226,1
47185,56048,35429,14892,12852,57564,25249,45129,0
43324,26887,44160,4979,1468,31348,49211,49139,1
39885,53172,57775,21611,31330,39903,21625,46532,0
31742,42966,63404,4877,35922,46299,56360,58529,1
50340,6678,180,34891,50192,37469,57010,35071,0
10511,48203,13402,4144,7509,44155,38212,9322,1
47759,9844,20178,50339,62557,58071,40187,35441,0
35440,17404,54521,35095,24201,51947,51596,24046,1
38131,17263,38977,64108,3250,47363,55196,25133,0
40469,18298,744,16004,40189,31230,55663,15468,1
30176,45040,48293,10489,51525,34569,55824,37980,0
25708,34940,4196,23136,29704,53788,60432,18948,1
30599,19180,12492,62249,18251,47557,15723,50149,0
11219,25156,60906,28943,50745,4939,18839,40165,1
28775,14691,3031,61763,31664,51232,18692,64148,0
64092,16071,32124,13076,34592,3539,50331,20072,1
658,37901,65035,62064,64665,26237,38559,3195,0
12982,16779,56591,26357,61369,10110,29501,48122,1
18902,17749,8491,53167,26877,35578,3203,61060,0
6195,19128,35895,24012,37892,6004,21131,53755,1
15392,18013,29401,41791,20217,58722,31357,53734,0
18630,53115,44583,49908,59105,3471,34749,27859,1
60178,11324,43877,25712,16503,18508,50990,53013,0
11472,18964,42714,59681,35338,41781,26308,20475,1
13351,52801,1511,37840,12736,23953,64102,38455,0
30228,34923,25372,22992,5384,53691,65151,15052,1
64850,41386,51402,7064,13720,47666,23800,54098,0
52797,32375,2893,7012,50544,25875,45130,4137,1
12629,4380,48705,10939,36628,15271,8265,38138,0
2524,3907,813,47281,2801,47090,1695,48028,1
55330,13528,40288,42149,17730,36989,60666,14789,0
39504,147,51464,18029,21336,18174,39619,36709,1
3944,30721,64205,42456,62885,56793,30569,24341,0
62422,36792,18038,47480,46496,14016,31854,65294,1
8757,11441,26117,28131,17456,16722,3716,3046,0
20234,28982,19410,44445,1240,56491,15932,58959,1
162,22314,7777,52615,7875,39597,22408,54246,0
3513,38811,63289,12024,64128,47459,39458,55745,1
12791,8010,50993,2233,63174,6131,11965,53128,0
17258,61985,11922,32448,28152,36065,45387,20562,1
46439,9842,15857,59999,34966,52269,37653,55214,0
57846,25589,32486,62548,40720,38817,33283,35506,1
19119,17991,22057,2355,7302,20340,3304,24346,0
29748,33599,40579,57258,60087,23701,63243,16681,1
57338,63671,58194,43024,15528,20647,10061,19266,0
14249,4471,15875,1039,2474,5496,9950,14860,1
48944,7388,15359,18956,33999,22224,41964,29171,0
35214,28864,50086,50171,18984,45883,63822,93,1
478,3317,22849,42418,22687,43335,3371,64755,0
11954,7688,4325,3468,15959,4996,12474,7529,1
36617,13042,33090,57959,3659,53397,48635,25381,0
40807,28856,56623,2176,16968,30776,61407,54703,1
59084,34743,22775,4913,48699,38022,24955,19398,0
37984,21587,57052,42029,19132,61566,49203,31473,1
49148,41384,10501,14447,38649,39367,7764,4458,0
5075,52705,64221,63258,59662,15099,56882,3527,1
4052,49826,48311,42546,45923,25744,52598,6789,0
64462,42002,40460,15741,26050,39279,24540,41841,1
60063,17641,7864,26664,62503,11457,44662,30352,0
7222,27253,5859,6690,2773,28759,30275,3265,1
61836,5947,59796,61635,6168,59384,59063,6487,0
11451,59828,33449,6594,44562,61558,50447,39787,1
24485,57382,42867,20678,63702,45280,49027,63413,0
16775,15517,45307,49008,61820,33773,32026,3979,1
13542,4980,12351,44973,1241,48345,10130,40850,0
56009,13270,13914,16038,60563,3440,59679,2300,1
42169,29825,36238,46978,10551,49923,53304,14860,0
55223,49265,59715,26213,16116,42516,6086,36646,1
34494,35605,40472,64323,6310,28758,3499,25947,0
31044,39768,8355,20496,23015,52040,57884,28851,1
12200,36395,43704,395,34064,36768,41347,43827,0
56074,47615,27302,33198,45484,14417,25333,60168,1
3175,47746,52937,17924,49838,64646,46821,35021,0
50969,30336,57573,41605,10236,54277,45465,16992,1
41521,45359,12655,6110,37726,42737,4894,9905,0
26088,811,51472,58626,44280,58921,26307,11282,1
58731,1598,28694,7829,38269,6315,58197,28291,0
41759,54507,58338,10827,16637,65184,30708,51625,1
21061,27461,7368,18345,20109,11500,14592,23393,0
39412,61687,9150,60472,47690,7375,26883,53126,1
27892,30212,17041,30042,11877,862,6896,14283,0
12928,10556,64622,50271,52974,60771,7100,14385,1
3271,20590,48190,14807,45305,27065,23721,34281,0
54658,53749,13179,1259,59129,54558,1143,14224,1
28243,7341,11540,51829,17223,55000,29438,59233,0
65418,20090,31625,22377,33795,6419,45552,11488,1
3363,19108,53044,43303,49687,58243,18311,26131,0
61282,62140,14538,14667,55208,52215,7646,385,1
52503,4337,18268,45715,35403,41570,56806,62927,0
18116,20948,42563,34147,57479,54455,5904,8992,1
47511,35142,4521,25984,43070,60614,12497,29737,0
50222,63062,44419,26200,27053,36878,12920,52187,1
57607,6594,55955,11471,15252,13581,63685,63068,0
27119,2346,38400,16310,65519,13980,24773,43446,1
20148,28153,54540,21874,39864,14475,9037,32894,0
8949,5939,19137,34438,26676,37301,13766,52295,1
9996,41211,41969,26542,34045,51029,34807,50271,0
45147,55894,23966,29959,60869,44881,27149,10393,1
18048,4955,32917,52995,50709,56408,21979,20374,0
27513,14154,5581,15183,32436,3077,23603,11906,1
41979,16492,1821,25703,42214,9227,58263,25466,0
32054,24947,64557,57505,33051,33234,7237,7308,1
34363,44437,30485,8971,61742,36510,11182,21534,0
38774,54188,7390,36005,35752,24329,17626,36987,1
28552,30767,43050,52257,51106,46094,6055,25611,0
29883,10026,62411,10953,34672,3555,21393,55554,1
17534,36685,41480,50842,58998,18903,52019,25746,0
17978,14368,28398,51510,10452,61718,32282,42968,1
33650,36018,15547,5795,49097,39441,4032,10776,0
61637,53017,39640,47268,27165,30653,16348,8828,1
2024,60064,20725,17156,22301,43428,60744,5105,0
42916,45190,20672,54547,63332,26005,5922,34259,1
31400,53110,1738,64397,31842,13563,46558,64839,0
57739,15285,60470,31561,3517,16636,55870,38783,1
61100,61423,48057,10321,21781,51134,323,37864,0
8488,40739,4508,64836,12468,25191,48651,60632,1
45993,15939,1158,37755,46895,44344,36330,38909,0
11251,58135,19056,10642,24963,51845,51428,25570,1
4125,1316,35625,44115,39732,43383,5433,10106,0
19803,10152,2466,19590,17657,27438,27379,17700,1
19692,22978,7581,60703,20849,46301,5422,61570,0
29259,11159,63643,64502,35536,53345,23004,877,1
64068,40319,14156,19949,52488,53394,26427,31393,0
317,19300,4123,23070,4390,4474,19033,18949,1
20414,29618,14712,52567,30406,48869,15372,62511,0
35126,48338,30626,39399,65172,9525,13796,60997,1
60693,52767,61263,36394,602,16437,8970,24933,0
13492,24270,65052,61797,51880,44971,27258,3961,1
33403,20786,11375,60665,44564,48587,54089,49302,0
30038,45171,30837,19524,3363,64567,50469,13361,1
16112,19446,10828,7938,5308,21748,29958,13646,0
63542,39255,53090,42912,14164,16119,24929,26818,1
4831,42440,16185,52039,11750,28303,46871,62590,0
12443,43127,33654,24013,46061,62906,39148,57019,1
12508,15372,18215,47049,30715,35781,3280,61678,0
3007,63624,24859,63789,27300,421,62263,38966,1
23757,2362,12458,60843,27751,58513,22007,56577,0
53359,37240,58531,48841,13516,12209,16663,23146,1
11587,34326,17229,8756,28174,42018,43861,24953,0
8656,62431,62409,50581,53785,13898,53775,13916,1
33227,53621,53297,21112,20986,33549,20670,33353,0
22635,39619,58163,39560,47960,75,49832,31163,1
53367,62336,46364,15771,25963,52763,9207,34951,0
46646,34949,37590,46806,9440,15955,16051,9216,1
63513,45431,30723,50465,32794,29782,18798,48418,0
38753,15182,19289,44037,56376,38731,44079,59228,1
20000,30278,23545,32189,5593,3067,14438,9796,0
23636,36325,52349,36396,36905,969,53681,16977,1
59139,48847,53908,24097,13719,57582,22988,36021,0
58073,14835,51459,8450,11226,6385,56106,59393,1
47748,23092,2224,33519,45620,55515,57520,35423,0
27505,15684,31146,40456,4827,41804,22069,59298,1
62271,39173,20720,6315,41935,33198,27194,18523,0
64956,29398,5615,63429,59475,34067,36714,57898,1
8472,62283,1968,40715,9896,27712,53843,39099,0
61672,55852,50087,18711,13135,37691,10948,35504,1
35897,27178,25901,26533,59668,3471,58899,648,0
44331,39895,17035,31781,61344,59378,14076,16046,1
25353,56746,27194,19198,2355,38740,48803,8388,0
59302,54861,46374,48847,21120,26754,12779,3049,1
3045,15470,35324,13178,33305,3860,14219,47750,0
4144,6427,62308,41772,58196,47671,2347,20552,1
16380,64965,63984,3951,50700,62122,49721,63135,0
5086,15766,49430,58819,53960,55381,11848,9429,1
49334,36755,15194,30314,64492,63993,20261,19760,0
59125,26365,248,38525,58893,61568,32776,38533,1
21260,22985,29531,43450,8279,61555,2757,56033,0
20102,31809,6350,29370,22088,3835,12999,27252,1
34223,3695,51517,6534,19602,6121,35776,53435,0
34110,51168,34726,32424,664,47432,17118,63758,1
63049,32320,25862,22325,37711,10613,34825,12851,0
22110,64155,24573,59519,2467,4836,44229,46978,1
35492,29371,35773,12747,281,17264,63519,47734,0
49097,41145,32218,9801,49683,34544,8048,23443,1
36795,1022,10382,6044,42805,5218,35909,16146,0
38161,47645,2989,28418,40636,54559,12044,25775,1
18825,5954,22356,11549,7901,14943,24267,31305,0
6382,29900,9881,59225,15991,37781,27682,49600,1
63244,14922,50643,7306,13023,9920,52550,55641,0
34106,36582,2659,4509,36697,40827,3036,7166,1
60028,51992,48513,48743,22525,30079,8548,998,0
8301,2232,22906,33756,30999,35684,10453,55974,1
29507,48643,39733,16603,59510,65240,52544,56302,0
17471,11231,26011,47336,8612,37687,28640,56691,1
2018,22891,31267,57601,32193,47210,24201,39714,0
11135,40219,57395,20207,52044,54260,46692,44764,1
51951,27396,27102,48701,41777,54585,41451,55267,0
58489,3274,31728,33635,40841,36777,59571,63635,1
51566,43854,58907,22554,12149,62292,25120,48641,0
56046,33476,21994,38499,36612,5287,22570,50057,1
24415,26134,5144,2029,19271,25083,14665,5109,0
16424,46089,6187,63560,22531,19521,62497,57443,1
26832,36283,62238,9610,39886,43057,58731,54932,0
62882,3169,65132,12426,3022,15595,63939,52966,1
35643,42032,29334,64451,63917,24563,12043,35157,0
55890,34075,8236,50746,64126,17185,24393,58902,1
42587,37175,26164,27048,49263,63647,14188,3996,0
3001,36200,8792,5104,10721,40600,34513,12712,1
25389,23536,11583,65139,19986,42371,14557,54092,0
35266,34216,30118,12462,64612,46342,3178,17672,1
63319,14929,44884,64319,22531,49518,52486,21611,0
44826,12872,43326,19790,1572,32518,40274,58480,1
33071,17797,43354,30599,10357,12802,50346,57053,0
42297,22237,35349,3812,12076,22585,62436,34033,1
8688,65063,30977,49578,22769,16269,57303,47275,0
32951,61189,36971,5626,4316,64255,28594,34193,1
62401,9914,8658,34987,53779,44561,54651,43385,0
16662,12189,4674,60952,21332,49541,28299,64602,1
22066,38984,35266,7455,57328,34135,52858,38109,0
17761,26540,52851,30140,35602,4624,8909,48079,1
50391,63515,36076,45066,18491,18449,15564,15590,0
23258,60324,19074,29072,4184,39476,45438,15122,1
37284,14561,4098,58167,33190,56278,43333,62261,0
44779,36689,41755,18929,3568,50848,8634,60138,1
53316,16611,41387,26034,29167,9553,37031,50201,0
5807,48636,49100,48105,43363,1557,43859,1061,1
12484,19199,12887,60719,659,42960,31291,57208,0
5979,10838,16299,62713,10480,57007,15629,52050,1
64935,7833,12444,37602,52539,35963,58174,41598,0
350,30338,5958,37496,5656,58618,30684,34110,1
29435,40228,62931,42647,34600,15283,61407,21316,0
12759,33757,24857,2723,20686,35198,45578,27578,1
47039,433,17878,8001,62057,7920,46606,23191,0
30866,54080,25646,52717,7356,7853,43986,43459,1
10287,34408,4758,18067,15033,49403,44615,21509,0
13825,36890,59133,61527,53500,24653,42523,5802,1
48372,20084,33770,29021,16158,16169,62080,62135,0
37422,22961,5534,27779,34736,13618,52127,31005,1
52473,42760,21613,6231,39060,48991,27633,19514,0
38758,19508,57797,22369,30371,6997,56146,46756,1
2764,1628,61962,16080,63686,14476,3216,52442,0
28676,5129,52392,16353,48300,11240,25613,62281,1
37104,55761,61296,21918,32640,35919,18721,47854,0
62929,6562,2677,17431,65444,23989,60531,20066,1
28330,35915,9993,12090,18851,41841,58081,2099,0
63001,6440,56984,41193,10369,47553,61233,32369,1
57212,21637,57311,63603,163,44278,35833,10156,0
28450,8061,41373,63665,52927,59340,28767,22828,1
23838,26581,34926,14231,54640,20546,15051,49145,0
31045,64205,55941,10830,41920,53379,33672,61643,1
46891,16940,7326,45185,43957,62125,62727,44063,0
26519,21950,31336,27477,7679,16107,12841,4413,1
34852,64711,4800,15269,39652,51042,29923,10597,0
18010,40727,4708,21915,21566,51852,55629,18431,1
64346,36906,39737,61868,24675,24966,27504,27285,0
4891,18636,37139,39399,33288,53547,23511,2292,1
52205,1185,44182,62861,26491,61740,53068,22811,0
3469,27888,973,8034,3648,29586,24957,7343,1
61579,28667,41723,52405,21104,41806,40816,28238,0
45781,29002,31860,30549,52897,1567,50079,2849,1
5478,60011,7816,8752,3054,51291,65293,15544,0
14891,34220,60196,28599,53519,59931,49031,33939,1
11040,11186,28145,50408,18129,61274,146,43289,0
42396,19713,1775,5888,41843,23041,59549,4591,1
57419,17435,6645,64584,63934,47187,42064,58813,0
17900,64339,42245,43229,57577,21390,48831,3544,1
43330,15128,26550,46002,52980,34986,37466,54276,0
17404,60462,61852,25034,45664,36324,45010,36950,1
42921,30275,47464,10118,7873,20933,53738,40686,0
55782,57411,28976,6356,43222,63639,14757,27108,1
7757,21900,4084,1388,4537,20704,19393,2712,0
60612,53514,31059,10121,38295,63107,15822,24282,1
2408,48015,3778,5261,1962,44802,45799,6735,0
5685,16074,19427,597,24022,15519,10495,18870,1
5074,65286,4956,26842,142,38876,60628,31622,0
22565,30600,39855,2905,50058,31953,12205,37110,1
40484,65393,53350,27404,20034,38013,24917,47978,0
38612,21483,27285,8715,64577,29152,50495,18590,1
28345,43901,44922,8748,49603,35153,50628,36182,0
57847,4676,48861,17176,24362,20828,62387,64965,1
33956,42981,31833,41826,63741,1159,9025,57147,0
4386,21477,48018,35221,43696,55920,17095,12807,1
60110,37844,51551,34550,9105,5410,31002,20393,0
12019,12514,9796,19590,2231,31844,7697,27330,1
36407,15422,56972,63041,20667,51839,45577,10445,0
47887,6759,30423,61324,52696,62955,41320,39259,1
56214,10810,22706,15175,33572,4477,61868,25589,0
16784,57025,415,36161,16399,21376,40785,36062,1
64573,19456,48470,55753,16747,38345,45117,25759,0
53413,29022,12012,20964,65097,8378,41467,32520,1
59301,1640,27962,10366,35487,11798,57805,17732,0
11845,17027,9713,51332,2996,35335,27846,60789,1
27800,51490,46731,63779,55827,12289,42426,20392,0
40507,30569,54415,8175,19124,26758,59730,52064,1
31686,60381,60312,20382,36958,42051,36891,41990,0
