# key_policy=per_sample_key rounds=8 n_pairs=10000 seed=100007
c0l,c0r,c1l,c1r,delta_left,delta_right,v0,v1,label
33789,64369,3444,46,36489,64351,30860,3418,1
54106,11491,34586,24778,21568,19497,65465,59344,0
44055,54762,3232,44206,41143,31044,31229,40974,1
61928,61433,63367,37032,1647,32593,7697,26415,0
4234,57391,16167,24860,12205,33075,61605,24123,1
60760,60158,24385,14378,45593,53972,1958,26475,0
41828,61562,43971,63461,2215,1951,21278,23590,1
60526,11976,40628,24959,29402,20407,49830,65483,0
60511,34176,13072,49544,57167,17416,27103,62104,1
61429,6022,41413,59183,20016,61609,63603,18154,0
11077,49811,26585,56003,19612,6224,59862,48410,1
46537,8293,8121,7726,43632,15947,38316,407,0
12961,3364,3419,14245,16378,14977,16261,15102,1
23027,56985,48176,54186,58819,3379,34666,28570,0
24225,32684,3440,33416,21457,64804,8461,36856,1
14001,5886,47556,55710,36725,53088,8271,24666,0
62667,49167,44034,65416,22729,16263,13508,21386,1
55018,8392,26876,61126,48662,52750,63010,34362,0
49878,9739,11404,17957,61018,24622,58589,27305,1
49354,40630,65424,23352,16218,50574,24188,42152,0
9142,37677,25650,4360,18308,33317,45211,30010,1
12502,55133,12974,377,632,54820,59275,13271,0
30033,58672,61430,30647,39591,37511,36961,38977,1
32806,41457,39767,8131,7025,48690,8663,33940,0
55134,47712,57551,103,14225,47623,27966,57512,1
26555,40664,60839,37552,35356,3176,63843,32535,0
15587,30543,32705,57835,17186,38564,19372,40490,1
8826,24184,54902,64440,62476,42432,31746,11726,0
33913,30665,9170,51079,42923,45134,62384,58453,1
37706,31295,15785,10648,44771,21415,59765,5169,0
14748,21197,47743,62660,33763,42505,27473,20155,1
23881,59648,54128,6946,36409,61986,46153,51282,0
33840,30454,25924,32190,57716,2888,62150,6394,1
20490,50616,19804,19963,7510,34883,38322,167,0
34691,13998,24423,8151,55524,10617,45357,16560,1
26792,6254,65473,761,38761,6807,28870,64824,0
60637,40416,52478,62668,8227,26924,28989,14386,1
47231,41731,1722,36253,48837,11934,7036,35623,0
39245,62876,33834,37150,7527,25730,27857,5428,1
24494,36888,33697,51035,56335,22339,53174,17658,0
58006,25701,18745,5853,43951,29368,34547,24548,1
61919,2040,32981,33675,28938,33907,63015,862,0
2536,3727,9560,46522,11440,47925,1895,37090,1
37708,18590,6097,53760,33949,39582,56274,50641,0
7766,27945,3646,19217,4200,9784,29567,17711,1
4327,16508,4392,41147,463,57543,20635,45459,0
1987,18498,26517,59397,24662,41031,20353,36752,1
6231,45182,14863,25084,8792,53634,43049,23539,0
53254,43127,38081,59750,17607,16657,30833,32167,1
6090,45955,24329,60765,18627,24286,42057,45652,0
18792,4898,64824,7276,46160,3918,23114,57684,1
54269,21422,25306,58655,45351,46769,32851,34757,0
43610,58879,30849,59663,53979,3312,20389,37262,1
36836,9146,15004,55898,46456,63968,44126,57542,0
8553,44711,3308,31936,11653,53863,36814,28716,1
62691,44621,47676,11747,20191,33710,23214,38879,0
16939,38992,28973,55244,13062,20380,55931,42721,1
45516,17228,11017,14433,39621,31533,62080,4968,0
49168,18231,23961,35523,40329,52724,34599,55130,1
32645,53339,1280,63143,31365,9980,45022,62375,0
7685,60904,29627,23558,28094,45550,62445,12221,1
12617,13084,19790,44485,31751,40665,597,57483,0
32222,18805,65360,24905,33422,10300,13483,40473,1
7119,45150,31894,10308,26457,38938,43921,21714,0
17305,55440,56236,18724,38965,37300,39689,37512,1
58479,64193,15136,4907,57167,59882,7854,10251,0
49512,40796,40349,10148,23797,47352,24116,47673,1
35406,33070,11369,57902,42535,25344,2912,52807,0
15341,41749,19671,47247,30522,7066,39160,62552,1
13167,9675,51903,45636,63952,38799,5796,30971,0
4293,44807,11647,15007,15802,38296,49090,6112,1
32811,22356,30913,53253,63722,34641,55167,43204,0
60196,13395,27536,50917,32948,62134,57207,44405,1
22921,3761,3019,3488,21058,785,22328,1643,0
1088,27896,30602,61935,29642,40215,26808,34405,1
56982,16986,52857,35029,4335,51855,40140,18092,0
1535,6037,1286,10677,249,15904,4714,11443,1
45382,56584,11332,33744,40194,24280,27726,44948,0
12416,21695,59655,65245,55687,43618,25663,6106,1
42864,52147,26072,59199,49832,11404,27843,33511,0
54249,5430,5829,20594,50476,17732,50911,18103,1
23397,46073,54586,29986,36447,50907,59548,40984,0
11531,59744,20653,24918,32166,34870,50283,12795,1
65223,46030,23483,48331,42364,3845,19721,59248,0
50846,60187,24523,22585,39253,45858,11653,2034,1
60724,64143,24553,17609,45789,48710,6075,6944,0
38797,62471,48250,7562,11255,59789,25482,41456,1
62605,46343,52171,62859,16198,16524,16778,15936,0
33282,24889,31934,62289,65212,37480,58171,36847,1
6776,47749,43903,18914,45319,62311,41213,58013,0
45709,14031,28636,38860,56657,41219,33858,63504,1
3173,3710,30214,63329,31331,63775,539,33127,0
24909,57638,6218,33492,30983,25586,32875,39582,1
43333,29005,54539,12659,31822,16446,55304,58488,0
20002,32523,28976,20408,16146,12467,12585,16008,1
52016,19816,33808,61420,20256,41604,34392,27644,0
65283,17407,42788,13544,22567,30487,48380,37836,1
51428,36682,50082,8582,2886,44748,18350,57892,0
9751,41145,56318,46679,65001,5870,34478,28073,1
25769,33797,47619,21996,57002,53737,57516,61423,0
119,1046,8655,2151,8632,3185,1121,10664,1
60565,27039,35942,27748,24819,1531,34058,57346,0
12003,7373,10869,43652,1174,46665,12846,33009,1
37074,58406,59527,8176,30805,64470,29940,63351,0
54936,30467,33216,49009,22360,51314,41371,16049,1
57715,53572,45712,40185,21475,19901,12343,11881,0
2249,20943,11421,33314,9300,54253,22790,44735,1
56440,4674,48119,23544,26511,18874,52794,57359,0
33587,48095,4487,11364,37556,38843,14572,15843,1
25083,10643,2985,54527,27218,64876,18536,57174,0
12232,54163,28254,39862,16790,18469,64603,62952,1
46946,42153,14309,54037,32903,30652,5067,58608,0
61512,31102,23927,55269,44351,44699,35126,35474,1
48803,65206,28942,65388,53165,474,16405,36450,0
43020,42601,24330,39696,63238,15737,3685,50202,1
1837,12453,62610,28001,62399,24004,14216,39411,0
17343,9324,13243,938,28676,10182,26579,12305,1
32598,64528,46145,50650,51991,14794,33606,29083,0
32682,44756,22909,39912,9943,13628,53630,49813,1
62455,3642,45731,60672,16724,58170,64973,24483,0
48691,41336,58451,17163,23136,57971,8011,42840,1
55860,2752,908,44211,55736,42611,53492,44863,0
48335,58562,64598,11430,16537,51300,22541,53488,1
35242,63461,41372,8383,10294,55130,32335,33059,0
17329,55480,39222,2829,55943,54197,39689,37435,1
483,38886,22413,54454,22126,17232,38405,33595,0
2528,5418,1939,32527,3699,27173,7370,30876,1
28783,51381,39584,61387,60111,10110,47322,30059,0
15532,19992,8988,61930,8112,49138,29364,54006,1
32840,30348,43422,39668,10710,60536,63172,13162,0
27922,14079,6758,36437,30580,47274,23533,37939,1
40580,18198,35918,61748,4810,46626,55698,32122,0
64193,46633,29103,8077,35694,43428,19688,28194,1
53437,33346,28066,61082,48415,27864,21247,33592,0
36429,8185,50821,8666,18632,15907,37300,59231,1
40091,23846,60662,32065,28781,8295,49597,37303,0
36383,24502,15076,13450,46331,27452,53673,3694,1
9328,2259,22696,52589,31960,50622,11427,38341,0
23370,4795,60529,7660,46907,3927,18929,61853,1
64514,29871,45909,51842,20311,48685,34989,31191,0
53548,63920,19760,65458,39964,1538,10396,45698,1
51977,32082,9696,27446,61161,5732,46683,20182,0
18318,41527,49007,460,63713,41979,58809,48803,1
26655,64437,28576,32029,1983,34472,37802,4797,0
27898,33,23862,48822,12748,48791,27867,58240,1
62704,612,57397,38807,5317,38387,63124,30626,0
39238,27080,47517,30889,8411,4449,61582,49460,1
19078,50320,19710,28224,1656,43728,36374,8894,0
54731,36811,1046,2982,53725,33901,23040,4016,1
8173,4485,54788,30155,51689,25678,3688,41935,0
4233,19517,50237,31328,54452,13917,23732,48733,1
21122,23802,51834,8395,39160,31793,3704,60081,0
3321,36743,29765,12575,30908,48792,33662,17754,1
44340,29350,37048,19008,15756,14566,57234,56056,0
42882,13173,24793,13918,51035,1323,38135,22151,1
30752,52336,12518,24649,18630,44089,46160,20655,0
29676,58680,889,24806,28821,34270,38612,25503,1
46025,33958,62151,42878,16654,9176,14191,21945,0
17835,22750,9876,40527,25407,50833,7541,47323,1
51070,4232,65178,42848,14820,47080,55286,23034,0
20809,14243,704,44685,21385,39214,26346,44109,1
6852,17197,14646,55942,9202,39339,23017,58288,0
64731,62249,15133,11095,51142,55422,4082,4170,1
59751,7650,32560,44727,38487,45909,62597,53639,0
58354,65311,40144,35384,32546,29991,7405,5864,1
60361,35744,15476,47652,55229,12676,24681,34384,0
21597,40593,7196,30326,18497,59623,51916,27242,1
14282,32266,15604,44560,2878,53274,18880,37604,0
43526,37799,62496,44723,24102,15636,14753,23187,1
26773,29397,45387,31164,55774,2921,6720,51447,0
49664,3687,19116,12635,34988,16188,52327,31735,1
49844,33174,6836,57166,55296,24280,17186,50682,0
34065,40762,35342,40461,3871,311,6699,5123,1
59482,24647,24367,24571,46965,16316,34845,212,0
527,54468,54276,60820,54795,14672,54987,14736,1
61176,29566,23930,64738,45954,36764,40326,41368,0
51726,48317,65024,28840,13326,52245,30387,36520,1
5677,16672,55157,45331,49496,61491,22285,26214,0
17866,52916,16766,27889,1204,41541,35710,11663,1
16575,53609,35811,36225,52060,23784,37334,1634,0
52865,38699,52966,13119,103,42004,22954,64985,1
8427,54653,65401,7222,57234,51531,62870,58191,0
24370,64608,47182,12465,59260,52433,41810,35071,1
30161,60184,44089,1671,55784,60831,40649,43710,0
59383,16082,16652,13486,42747,2684,55589,30114,1
12146,40498,16516,61337,28662,29099,45376,44829,0
24866,41308,26783,39225,2493,14437,49278,61862,1
19940,30823,41025,27756,60837,5131,13699,52269,0
26763,41836,40617,5156,63010,46920,52199,35469,1
61919,6183,2705,32162,64334,25989,59896,30515,0
34260,33842,61339,48078,27215,16380,486,21589,1
49110,43421,6692,56575,42482,30050,5707,50907,0
11427,52787,61090,17977,49665,34826,58000,43163,1
62966,63404,28771,2316,34197,65184,602,31087,0
8476,33804,1793,8630,9757,42426,42256,9911,1
23191,24437,48325,1645,58962,22808,1506,47784,0
34387,12827,54635,48314,21304,36513,46152,27089,1
2313,40628,24625,14584,26936,42572,38845,22729,0
14284,13194,51934,37388,64786,41350,1094,22738,1
27267,19807,28563,22818,1296,5245,10204,14001,0
40356,34707,49248,39801,24004,7402,6711,23321,1
45876,26454,48563,6801,3719,32199,54370,42786,0
44310,43874,54695,9767,30897,36165,1652,62336,1
36603,22362,39520,32992,5275,55226,55713,6784,0
58537,58552,25913,9818,33168,49890,17,17251,1
6924,62057,30665,55350,27845,10847,59749,45055,0
32109,13757,14372,32486,17737,19291,18640,18114,1
23335,38129,45532,37644,60155,2045,53206,8912,0
17074,60069,26065,52853,10083,9424,43031,43940,1
56598,34007,2295,12192,54753,43895,22977,10071,0
46257,44009,35087,60731,15806,18130,8024,25652,1
33384,33900,14362,1923,47730,33775,1540,16281,0
57288,34399,1263,29462,56103,62793,22935,30713,1
48795,1689,41528,27176,7331,27825,47106,51216,0
26318,1549,24575,48753,14641,47228,24771,57742,1
60161,12934,28140,63177,34541,50255,55687,39717,0
18657,32420,49604,35523,35109,62567,13893,19207,1
25290,9414,28916,29814,4670,20656,17932,1154,0
34053,49339,1109,36390,33104,20125,17854,35443,1
55787,17709,4978,19896,51865,2197,40134,24266,0
32661,18412,4977,7944,27876,22756,14457,3193,1
59564,54896,43028,48722,16568,26658,16092,5702,0
11944,41785,19135,8635,25623,33410,36241,27396,1
1673,37304,11440,33882,10809,5602,38705,43242,0
49746,65516,5783,62032,54469,3516,15806,58567,1
43024,35420,34701,52489,12189,18261,8780,19076,0
46584,9787,28311,7133,56175,15846,37827,30026,1
63455,43595,31222,60659,36393,18104,23956,38149,0
31364,17040,20277,58396,13745,42636,14356,43817,1
31771,11656,17350,63488,16349,54664,20883,48070,0
39975,58361,26092,32487,63947,40222,32734,6923,1
36845,39280,55507,4281,22334,35273,5789,51306,0
23927,43318,38197,27875,51266,50645,62529,63958,1
26675,18219,31171,23364,4592,7279,12056,8839,0
18645,5585,34496,16848,52757,21505,23812,50960,1
47994,30152,38419,25985,11625,4169,52914,62354,0
43963,6982,25310,30611,51557,27861,45309,5453,1
22334,492,19802,2718,6756,2930,22226,18372,0
26985,14981,45248,59030,55721,56339,21484,22102,1
20982,47174,60474,35709,48588,13115,59824,26439,0
2855,14825,59579,4913,58268,10968,13006,64394,1
39383,30467,33767,19763,6704,14896,61140,52948,0
8490,2872,37265,12639,45243,14951,10770,41166,1
23811,6621,10974,24462,30685,18003,17630,30032,0
61912,25325,44957,7191,24133,32506,37685,45962,1
40323,31194,62333,64452,28414,33310,58457,2233,0
10657,32533,39906,1352,45635,31325,22196,40618,1
16597,35733,31575,26924,15234,58041,52032,4731,0
57846,43589,58219,41511,669,2146,19379,16716,1
28941,3046,33233,62426,61660,63548,31467,29195,0
57860,56158,47352,40217,23292,17991,14682,9697,1
35021,63056,62284,52771,31617,14451,32413,15727,0
43182,11303,29446,2298,56232,9437,33929,31740,1
35427,56390,59741,58546,25406,14580,22053,3567,0
63144,57292,35658,65487,32226,8195,10596,29829,1
54290,48560,47919,45568,28477,4016,27042,2351,0
13491,56441,919,60967,14116,12894,59594,60848,1
47033,13545,58057,7417,21872,10256,33616,65072,0
6709,29561,2089,57805,4636,37556,26956,59876,1
22921,15802,58033,47196,47928,34278,25651,23277,0
5715,62470,21701,62263,17046,1841,57941,42994,1
25778,47106,60538,64994,35016,17888,56496,4504,0
40588,58763,55143,16864,18923,42091,31495,38535,1
49510,58497,37733,36519,20995,27174,9703,7618,0
28007,44579,3875,20513,25156,65026,49988,24322,1
41308,1419,23183,34757,64467,33358,42199,56650,0
25262,29415,25123,30676,141,1331,4169,5623,1
15657,11407,47610,22962,34003,30013,4518,57416,0
1201,61101,59410,59835,60579,1814,59932,425,1
17364,8104,53323,60856,37791,61968,23676,15859,0
21046,25180,24638,5481,12808,30517,12394,30039,1
42522,22219,33839,52237,8757,39622,61649,18466,0
27644,53422,10311,62148,17339,8810,47954,55939,1
8920,57442,25159,25397,16543,33623,49850,370,0
27612,39361,60273,17013,32941,56244,61981,43268,1
48828,59784,25151,8392,56451,51520,22324,17143,0
22676,30128,3041,42691,21365,54131,11556,44322,1
21478,10465,32602,35583,11452,41502,31495,62885,0
243,40602,6774,42158,6789,14900,40553,48856,1
29740,19333,47112,37124,52260,55937,16297,10508,0
47948,51135,46151,58421,3851,9098,31987,20594,1
33807,25626,422,37779,34217,63369,57365,37429,0
24691,3635,54874,13350,46633,14869,28224,57980,1
17494,11019,5862,10126,21168,3205,28509,12648,0
30035,34982,33857,18652,61714,49274,65013,52381,1
33459,44333,4375,56213,37796,30392,12190,51842,0
15640,5624,29989,20310,18493,23214,10464,14963,1
3564,2576,6019,44100,6767,42580,2044,48071,0
9231,5330,5185,46537,12366,41243,12509,41352,1
12172,65532,21739,20016,31591,45516,53360,6875,0
44806,64906,56519,11427,29633,53545,21132,61540,1
3561,13889,40451,18230,37866,29047,15272,55605,0
30733,28390,25405,6371,6960,30213,5867,31710,1
35249,26281,21622,45109,56775,54940,61208,58435,0
11546,38165,58838,27937,51404,63540,47119,35063,1
57924,55909,25929,54585,34573,3932,14369,45168,0
17628,22589,20065,20700,2749,2273,7393,7869,1
38574,48122,40134,42445,2664,7735,11604,14603,0
23404,20714,56305,41196,32925,61446,2950,31517,1
5512,46845,56207,20302,52743,63923,41845,38081,0
61331,47777,56799,31949,12876,50796,21810,41234,1
46931,51439,12210,2898,39137,50109,32700,9440,0
19079,14612,19758,53029,1961,63025,29587,33291,1
51927,43600,32038,2192,47089,41664,24711,30134,0
63609,43962,36858,26424,30595,52354,21443,59586,1
47880,1935,15761,49465,34457,50870,48263,64680,0
63713,30982,59980,47159,4781,49457,33255,21115,1
23013,64358,65456,19853,42581,46827,41603,45629,0
44819,51235,61916,54337,24271,7266,26416,9629,1
31891,16697,46748,13583,51727,29750,15786,33683,0
27676,31431,64826,27103,37158,4888,5851,38117,1
24640,38982,25562,58398,922,31832,63494,34756,0
29752,16656,18570,42086,15538,58742,13608,60652,1
36683,40972,1931,52634,35008,28054,12103,51729,0
16069,9375,15041,585,1028,9942,6746,14472,1
3549,60141,10560,44827,9373,17910,59184,34395,0
4020,11963,18217,21865,18589,31698,8463,4672,1
22879,24037,61929,60844,43190,45129,1210,7237,0
63163,4594,45303,12367,17996,8637,59209,32952,1
1992,6185,49816,2829,50512,4900,8161,51605,0
21076,43103,5920,28937,17780,55638,64011,26153,1
47090,57223,60604,15272,23374,58415,26741,55060,0
26087,19118,4907,60223,30412,41361,12105,63508,1
49670,32253,2626,40389,51268,57400,49147,38791,0
38810,5369,12369,9374,42955,12391,33635,5327,1
16467,27250,48477,6499,64782,29457,10785,42046,0
18939,50498,56370,20717,38345,38319,36025,36063,1
60608,16654,3864,2163,58328,18813,44494,1899,0
49976,53027,50809,10997,1345,58838,3099,60556,1
47255,59570,43140,9176,4115,52074,20517,35676,0
38098,57313,50922,56621,21048,716,19251,7111,1
59193,38859,34102,53897,25103,17730,28914,22463,0
17670,35183,26769,31543,11671,62040,52329,5030,1
17213,17639,2019,27558,17630,12097,2010,27717,0
51711,9771,17150,64604,35585,55927,61396,48802,1
48123,27273,51488,21128,29403,14337,53618,39848,0
18567,31331,45389,42586,63946,56377,13028,5911,1
101,33509,31170,63323,31143,30142,33408,36505,0
31108,20413,2631,13474,29635,31519,13881,16101,1
1783,32152,7276,1299,6811,30859,31599,6527,0
30019,11992,29732,34025,359,43569,23451,61645,1
59340,47339,36574,9407,26898,40020,24359,43617,0
45506,33086,17270,24374,62132,56840,12540,7232,1
30082,43866,22030,22457,9100,64739,57048,439,0
30779,6926,18742,40268,12557,34370,25397,54394,1
24552,17514,50040,50486,40080,33116,7042,1614,0
3982,36819,54264,10452,56438,42759,32861,64300,1
29776,22628,36417,26669,64017,12361,11316,58988,0
41354,8614,20473,31087,61043,22729,32812,13974,1
46446,48423,58142,48034,22128,1669,2121,22716,0
16223,28729,32713,27592,16534,7153,20326,5121,1
35385,19335,25016,7079,60289,20512,49598,31263,0
28026,58801,3654,65180,25404,6957,35019,61658,1
34991,32349,218,32017,34933,844,63218,32203,0
39239,54784,50743,49652,24432,6132,20295,1987,1
20524,19971,20258,16724,7950,3927,7727,3702,0
4304,21112,42463,9245,46351,30309,17064,33218,1
30069,26907,39866,2043,61135,28384,7278,40001,0
25395,45450,60571,1192,36776,46370,53945,59443,1
54423,10629,60811,63267,14620,56998,64786,6824,0
62804,10168,58802,25232,4326,17704,53996,34594,1
49995,20595,33599,58992,16500,46595,37688,25935,0
37523,54810,34678,53405,5605,1671,17545,22507,1
30839,1517,5159,10734,27728,11267,32154,15817,0
53197,6923,20094,2530,33203,4841,54470,18332,1
16564,34082,13338,6001,29870,37459,50582,9067,0
3065,56563,2994,63331,75,11152,55050,64721,1
43348,7516,26009,4948,52429,3592,46088,30413,0
18649,8481,33596,40512,52197,48993,27128,7548,1
10810,18098,40866,32697,46488,14603,27784,57371,0
58768,48381,6121,5209,62073,43172,22893,944,1
38531,18312,52926,59693,22589,44709,53515,10131,0
58370,15496,38986,59593,31816,54337,55434,28803,1
17668,60108,40437,39355,55537,29559,45000,1102,0
8180,24355,26723,40644,30615,49639,16599,63143,1
8494,18796,42697,45404,34791,63536,26690,6037,0
43242,63930,47444,6077,4542,60935,20816,44777,1
35236,57730,10731,18224,41039,42674,26662,28379,0
41163,21335,36994,23814,12361,3665,62364,52612,1
16847,44004,13523,17312,29980,59460,59947,30579,0
57235,1415,60871,15857,12884,14454,55828,53302,1
49006,37412,62575,57444,19201,29248,11594,5131,0
39275,28800,44175,8927,13796,21087,59883,36432,1
23725,50417,11535,28381,29090,43564,39004,17362,0
42201,64709,51313,22113,27816,43684,22556,40464,1
45574,35898,49501,21617,29531,55371,15932,38188,0
5803,35802,65462,11686,59677,42620,40305,53776,1
33880,9111,9840,54628,41512,63219,42959,62228,0
10892,26123,20841,47060,31717,53727,19591,59069,1
18417,55238,46150,53698,62391,1540,36919,25988,0
34002,42288,53607,4183,21941,46439,8674,49456,1
22590,49307,57049,59630,34535,10357,39077,13879,0
27718,25110,20267,59620,9069,35570,3664,42959,1
24369,13648,48815,9429,57758,4485,27233,39546,0
6249,64706,29085,4711,27124,61093,58539,25594,1
14950,48179,61631,61466,51929,19497,34389,165,0
48464,45259,43294,26814,5198,55413,3483,49568,1
35465,24240,61489,26603,31416,14683,54329,38874,0
60066,8286,11087,8987,49645,837,51964,2132,1
37594,39628,57439,9319,29317,48811,2070,50232,0
39676,35055,58870,17223,32522,52136,4627,42673,1
46004,62954,36348,16009,15944,52067,18014,45941,0
64164,31581,8969,1710,55725,32243,33273,9639,1
5565,62977,51856,33729,57133,30144,58300,18769,0
47254,16959,16837,3959,63827,19784,64169,20146,1
5876,18639,63150,14294,57434,32537,24123,49528,0
23307,11628,52163,58232,37064,52756,30311,10427,1
13438,19185,21607,1210,24601,20043,32399,20701,0
26556,13532,23851,5327,14999,8211,21344,18916,1
28096,24028,13966,40867,23374,49791,12316,43309,0
38230,52947,52273,58107,22887,11304,23429,11978,1
50213,24022,37424,13744,22037,26726,39411,42880,0
39036,37915,42513,65499,15981,27584,3175,22986,1
55405,51779,56470,60084,1275,8439,4654,13858,0
59620,9040,14716,32975,53656,41887,52148,47539,1
49242,64085,25576,32446,41906,34027,14863,7510,0
15265,47961,25800,30257,24425,52584,33016,4857,1
30451,29729,9143,50859,21828,45706,722,58652,0
14160,8874,49490,28917,62978,21087,5626,45479,1
56951,20818,27925,59208,45922,46618,36645,35421,0
31122,25973,8833,32042,23315,6239,7399,24491,1
18750,60800,12733,43148,30851,17676,42174,39217,0
40409,42461,5864,26113,35633,50140,14340,28905,1
29986,52587,1244,50944,29182,2667,47177,50140,0
65456,12859,19749,8611,45717,5016,52619,27782,1
22061,33569,21278,64755,1331,32722,54540,45037,0
14981,29934,16431,21371,31402,10133,20075,4948,1
18575,62496,45298,64298,63613,3850,48303,19416,0
26745,29060,25640,16769,3153,12293,6653,9641,1
9932,38071,38245,54365,45993,16618,45691,16696,0
1614,65431,34535,14879,32937,50568,63961,48376,1
61896,478,9817,18546,55185,18860,61462,28203,0
43809,20530,11594,59391,34411,47053,64275,51893,1
37343,1159,596,4704,37771,5863,38232,4148,0
43681,1099,46601,60021,7336,60990,44778,23676,1
43256,32758,61051,49051,18051,49261,55054,20960,0
65365,16939,15969,8960,49460,24875,48510,7521,1
56930,29107,47147,24658,26185,4577,45009,55417,0
45978,17657,17476,56331,63454,39154,63331,38991,1
24098,43545,61373,57155,45471,30042,62523,12542,0
37853,33760,63597,9683,27568,42547,4157,56766,1
47447,25289,35660,56727,12827,48990,56222,22235,0
56880,4770,16234,31107,57690,27425,52370,18153,1
54674,6748,45697,19186,26387,20654,53198,63603,0
35609,43868,41568,53027,10617,25727,8261,27971,1
19932,62272,58334,3205,44546,65477,48796,61275,0
28270,63637,63997,23572,38803,42113,38651,42473,1
23682,22355,34435,21900,55809,735,3025,54031,0
33902,45242,13674,44276,45316,7246,13524,39326,1
20517,32452,20705,31820,196,648,12001,11437,0
51246,8946,12443,49899,63669,57369,60124,62064,1
55721,45644,47871,45107,25430,639,27621,2764,0
19586,12272,33185,55409,52515,63361,25458,22992,1
5144,33613,2173,56253,7269,22768,38741,54208,0
28332,13311,52036,62114,42472,49501,23891,14822,1
20697,31673,55786,7132,35123,24677,11104,49718,0
30668,48040,25993,4666,4677,43410,52324,30643,1
23525,16173,14591,40265,25370,41572,25800,42422,0
53958,23059,64951,39445,12145,49158,35029,26530,1
14060,16115,43990,59903,40250,55052,2079,16937,0
59253,49727,3752,23411,59869,39244,9546,21979,1
34866,39545,56356,20933,21526,52156,4683,36321,0
11078,31281,53738,31601,64172,320,20855,43675,1
39313,47216,48626,31724,9315,50076,8673,50718,0
26031,13267,49327,51082,42240,62553,22140,1829,1
38791,3553,50869,37319,20786,39974,39526,22386,0
13848,23255,64196,42102,52444,65185,27855,24242,1
32613,30254,12849,36689,19796,63871,2379,48480,0
13321,59795,63870,27411,52599,33408,56730,37485,1
12518,29993,53982,63252,57912,33341,17871,9674,0
5526,43138,50050,16055,54804,38453,48404,64821,1
1514,58504,50549,12261,49311,52077,57698,60048,0
22392,21026,30040,58008,8736,45242,1370,38848,1
42650,6235,11315,62258,35497,60265,48833,57089,0
45426,50845,55652,20152,26646,34853,30703,38876,1
10153,4384,22460,13291,28693,8907,13961,25687,0
3418,46715,1002,26792,3760,57043,47905,27458,1
5135,13341,7043,24245,3980,27304,8210,17718,0
5299,58314,46136,24780,41099,33542,63353,54516,1
51968,10300,39528,48907,20840,38711,58172,9571,0
63136,27764,29873,49504,33297,44308,39636,46545,1
3579,45741,23007,50884,21540,29801,48982,40731,0
16325,39982,64918,42695,49747,15081,41963,23377,1
63995,16186,16616,9869,47379,6583,50881,26213,0
25536,3166,16562,23673,9074,20519,28574,7371,1
12947,13025,38174,2198,42893,14967,114,40328,0
3310,48741,58522,54459,59508,27358,45707,12321,1
18289,28108,60115,15416,44450,20980,10941,55019,0
24464,1035,65468,18392,41004,17363,23451,47204,1
65165,54813,40770,17676,25039,37649,10384,55886,0
20081,36749,50767,5481,34878,39652,49660,54054,1
50748,29643,27726,9913,43634,21874,46583,19191,0
11971,57318,31016,18874,22507,38492,61733,12434,1
22113,47387,1564,48796,20605,1927,61306,47232,0
48880,37229,37170,33980,12226,5585,12189,5518,1
21429,59277,42627,64884,62774,6905,46136,23543,0
12443,6880,1274,19225,13409,20985,10875,20451,1
61972,40496,26284,29062,38072,61366,27684,5930,0
44550,50084,16418,52596,60964,3792,28066,36182,1
22939,64172,15970,13461,26617,52793,41783,2807,0
7332,32055,40708,17806,33696,14521,24979,55946,1
23228,46112,30394,59910,11270,24102,61084,40124,0
38853,6163,2236,49278,40825,55405,36822,51394,1
1777,20755,8991,8026,9710,20041,22498,15429,0
32913,33443,41134,62543,8255,30444,562,21729,1
5749,49416,38387,27291,33670,43923,55165,65384,0
34759,17909,31343,19140,64936,3889,49714,12459,1
25967,34966,12985,5250,22486,39956,60921,9787,0
22407,50391,27420,28042,15515,43357,37712,1686,1
9063,44954,20929,62642,29350,23336,36093,42355,0
45369,10704,48198,36038,3455,42262,39145,12416,1
4236,51116,14964,3469,11000,51745,55072,14329,0
30999,45286,25880,26390,7183,55280,51697,526,1
2437,52932,51891,2147,49974,50855,51009,49872,0
61354,22035,42781,59264,18615,45459,47545,16541,1
45581,7643,5993,9644,42340,14455,45014,12997,0
41940,8477,53902,5139,29018,13582,33481,50845,1
3719,22241,34527,47302,34904,60967,22630,15897,0
4175,17680,48352,59504,44207,44384,21855,21648,1
8350,32237,61696,11179,53662,22086,23923,55979,0
24137,52320,45533,64637,61332,12317,37417,19872,1
57105,28343,10313,11677,63320,17194,45478,1492,0
19369,60308,6877,57489,20852,2821,41021,64076,1
28242,39349,24096,65050,12402,26543,63463,41018,0
51485,59185,10013,22820,60928,48661,11820,32313,1
63198,50457,47598,64043,20272,16178,13255,17349,0
41790,12752,34208,42792,9886,38648,37614,8840,1
28282,25854,23166,35974,13316,59512,2692,55032,0
26682,1973,36058,12768,58592,13909,28559,48442,1
35899,45412,21306,44081,57089,7509,15711,65291,0
2908,5067,41094,29152,43994,25131,6295,53606,1
60003,64833,30896,1141,37587,63796,5922,31941,0
20564,11594,6260,40969,18464,36163,32030,47229,1
12786,62676,28156,51842,23566,15958,50470,42878,0
27894,19793,24994,16039,3412,29686,8615,24325,1
56287,58913,8138,35022,50197,28399,15870,38660,0
9254,20480,52041,64385,61295,43905,29734,12488,1
57388,1158,4989,2394,62289,3548,58538,6695,0
